generation,time_elapsed,population,mean_fitness,best_fitness,best_sample
28,203.60246920585632,308,-18.025162337662337,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
29,199.11617827415466,309,-18.007146709816613,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
30,210.03791069984436,310,-17.85322580645161,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
31,188.00327563285828,311,-17.794480171489816,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
32,161.57201623916626,312,-17.588942307692307,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
33,176.83839511871338,312,-17.529113247863247,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
34,182.6454176902771,314,-17.5682059447983,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
35,259.49732089042664,315,-17.587433862433862,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
36,192.96791172027588,315,-17.550925925925927,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
37,200.79582953453064,317,-17.60856992639327,5.791666666666667,"[-1.29511265069074, -6.011176248370584, 0.4312895257715823, 0.28692180629415276, 3.8841644575833207, -3.5154726405465926, 6.107101864081461, 5.8852317090651844, -3.657477221496121, 3.7405148827322936, 2.606833094809705, 4.365981693811989, -9.050469899910475, 7.0499842930808185, -7.8492403445501395, -6.989194970055161, 1.9450297366922342, -8.419058347265993, -9.517645062669601, -9.130189094456703, -7.408889024027172]"
