agent_0_x,agent_0_y,agent_0_archive,agent_0_cluster,agent_1_x,agent_1_y,agent_1_archive,agent_1_cluster,agent_2_x,agent_2_y,agent_2_archive,agent_2_cluster
1.6378235321785815e+00,23.01079626315468,hunter,6,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,hunter,6,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,hunter,6,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,hunter,6,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,hunter,6,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,hunter,6,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
1.6378235321785815e+00,23.01079626315468,warrior,-1,4.766138163615504,17.46430390338454,mage,1,5.027910690015654,18.898814539258165,mage,2
