card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Elven Archer,0.3333,0.0,0.0,12,24,25
Emperor Cobra,0.25,0.0417,0.0,12,24,25
Ethereal Arcanist,0.0,0.25,0.0,12,24,25
Execute,0.0,0.0,0.84,12,24,25
Explosive Shot,0.25,0.0,0.0,12,24,25
Explosive Trap,0.5833,0.0,0.0,12,24,25
Faceless Manipulator,0.0,0.0417,0.24,12,24,25
Faerie Dragon,0.0,0.125,0.08,12,24,25
Feugen,0.0,0.0417,0.0,12,24,25
Fiery War Axe,0.0,0.0,1.0,12,24,25
Fireball,0.0,0.875,0.0,12,24,25
Flamestrike,0.0,0.9583,0.0,12,24,25
Flare,0.25,0.0,0.0,12,24,25
Freezing Trap,0.4167,0.0,0.0,12,24,25
Frost Elemental,0.0,0.0,0.08,12,24,25
Frost Nova,0.0,0.4167,0.0,12,24,25
Frostbolt,0.0,0.8333,0.0,12,24,25
Frostwolf Grunt,0.0,0.0833,0.04,12,24,25
Frostwolf Warlord,0.0,0.125,0.0,12,24,25
Frothing Berserker,0.0,0.0,0.4,12,24,25
Gnomish Inventor,0.0,0.0,0.08,12,24,25
Gorehowl,0.0,0.0,0.36,12,24,25
Grommash Hellscream,0.0,0.0,0.8,12,24,25
Gurubashi Berserker,0.0,0.0,0.04,12,24,25
Harrison Jones,0.0,0.0,0.24,12,24,25
Harvest Golem,0.0,0.125,0.08,12,24,25
Haunted Creeper,0.5833,0.0,0.04,12,24,25
Heroic Strike,0.0,0.0,0.16,12,24,25
Houndmaster,0.75,0.0,0.0,12,24,25
Hungry Crab,0.0,0.0833,0.0,12,24,25
Hunter's Mark,1.0,0.0,0.0,12,24,25
Ice Barrier,0.0,0.375,0.0,12,24,25
Ice Block,0.0,0.5,0.0,12,24,25
Ice Lance,0.0,0.375,0.0,12,24,25
Imp Master,0.0,0.0417,0.0,12,24,25
Inner Rage,0.0,0.0,0.16,12,24,25
Ironbeak Owl,0.25,0.0417,0.2,12,24,25
Kel'Thuzad,0.0,0.0417,0.0,12,24,25
Kill Command,0.75,0.0,0.0,12,24,25
Kirin Tor Mage,0.0,0.4167,0.0,12,24,25
Knife Juggler,0.0,0.0833,0.0,12,24,25
Kobold Geomancer,0.0,0.0417,0.0,12,24,25
Kor'kron Elite,0.0,0.0,0.36,12,24,25
Leeroy Jenkins,0.0833,0.0,0.0,12,24,25
Leper Gnome,0.0,0.0417,0.2,12,24,25
Loatheb,0.5,0.4167,0.28,12,24,25
Loot Hoarder,0.1667,0.5,0.2,12,24,25
Lord of the Arena,0.0,0.125,0.0,12,24,25
Lorewalker Cho,0.0,0.0,0.04,12,24,25
Mad Bomber,0.0,0.0,0.04,12,24,25
Mad Scientist,0.4167,0.625,0.0,12,24,25
Maexxna,0.25,0.0,0.0,12,24,25
Mana Addict,0.1667,0.0417,0.0,12,24,25
Mana Wraith,0.0,0.0,0.04,12,24,25
Mana Wyrm,0.0,0.5,0.0,12,24,25
Mind Control Tech,0.1667,0.0,0.0,12,24,25
Mirror Entity,0.0,0.3333,0.0,12,24,25
Mirror Image,0.0,0.3333,0.0,12,24,25
Misdirection,0.25,0.0,0.0,12,24,25
Molten Giant,0.0,0.2917,0.0,12,24,25
Mortal Strike,0.0,0.0,0.16,12,24,25
Mountain Giant,0.0833,0.0,0.0,12,24,25
Multi-Shot,0.5833,0.0,0.0,12,24,25
Murloc Tidehunter,0.0833,0.0,0.0,12,24,25
Nerubian Egg,0.0,0.0,0.04,12,24,25
Nightblade,0.0,0.0,0.08,12,24,25
Novice Engineer,0.0,0.2917,0.04,12,24,25
Oasis Snapjaw,0.0,0.0417,0.04,12,24,25
Pint-Sized Summoner,0.0833,0.0,0.0,12,24,25
Polymorph,0.0,0.9583,0.0,12,24,25
Pyroblast,0.0,0.25,0.0,12,24,25
Questing Adventurer,0.0833,0.0,0.0,12,24,25
Ragnaros the Firelord,0.0833,0.5,0.36,12,24,25
Raid Leader,0.25,0.0,0.0,12,24,25
River Crocolisk,0.0,0.0417,0.0,12,24,25
Savannah Highmane,0.4167,0.0,0.0,12,24,25
Scavenging Hyena,0.4167,0.0,0.0,12,24,25
Secretkeeper,0.0,0.0833,0.0,12,24,25
Shield Block,0.0,0.0,0.64,12,24,25
Shield Slam,0.0,0.0,0.68,12,24,25
Silver Hand Knight,0.0,0.0833,0.04,12,24,25
Silvermoon Guardian,0.0,0.0,0.04,12,24,25
Slam,0.0,0.0,0.44,12,24,25
Sludge Belcher,0.1667,0.6667,0.52,12,24,25
Snake Trap,0.0833,0.0,0.0,12,24,25
Snipe,0.0833,0.0,0.0,12,24,25
Sorcerer's Apprentice,0.0,0.0833,0.0,12,24,25
Southsea Captain,0.0,0.0,0.12,12,24,25
Southsea Deckhand,0.0,0.0417,0.08,12,24,25
Spectral Knight,0.0,0.0,0.08,12,24,25
Spellbreaker,0.0,0.0417,0.12,12,24,25
Stalagg,0.0,0.0417,0.0,12,24,25
Stampeding Kodo,0.1667,0.0,0.0,12,24,25
Starving Buzzard,0.4167,0.0,0.0,12,24,25
Stonetusk Boar,0.3333,0.0,0.0,12,24,25
Stranglethorn Tiger,0.4167,0.0,0.04,12,24,25
Sunfury Protector,0.0,0.1667,0.0,12,24,25
Sunwalker,0.25,0.0,0.08,12,24,25
Sylvanas Windrunner,0.25,0.5417,0.48,12,24,25
The Black Knight,0.0,0.0,0.24,12,24,25
Timber Wolf,0.4167,0.0,0.0,12,24,25
Tracking,0.1667,0.0,0.0,12,24,25
Tundra Rhino,0.5,0.0,0.0,12,24,25
Twilight Drake,0.0,0.0833,0.0,12,24,25
Undertaker,0.1667,0.2917,0.04,12,24,25
Unleash the Hounds,0.5,0.0,0.0,12,24,25
Unstable Ghoul,0.0,0.0,0.48,12,24,25
Vaporize,0.0,0.1667,0.0,12,24,25
Venture Co. Mercenary,0.0833,0.0417,0.04,12,24,25
Violet Teacher,0.0,0.1667,0.0,12,24,25
Voodoo Doctor,0.0,0.0417,0.0,12,24,25
Warsong Commander,0.0,0.0,0.2,12,24,25
Water Elemental,0.0,0.6667,0.0,12,24,25
Webspinner,0.75,0.0,0.0,12,24,25
Whirlwind,0.0,0.0,0.36,12,24,25
Wild Pyromancer,0.0,0.0417,0.04,12,24,25
Wolfrider,0.0,0.0417,0.0,12,24,25
Young Priestess,0.0,0.0,0.12,12,24,25
Youthful Brewmaster,0.0,0.0,0.04,12,24,25
Ysera,0.0,0.0,0.32,12,24,25
Zombie Chow,0.0,0.0417,0.12,12,24,25
