card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Shield Slam,0.0,0.0,0.8,12,23,15
Silvermoon Guardian,0.0,0.0435,0.0,12,23,15
Slam,0.0,0.0,0.9333,12,23,15
Sludge Belcher,0.0833,0.2609,0.0,12,23,15
Snake Trap,0.25,0.0,0.0,12,23,15
Sorcerer's Apprentice,0.0,0.3478,0.0,12,23,15
Spectral Knight,0.0,0.0435,0.0,12,23,15
Spellbender,0.0,0.0435,0.0,12,23,15
Spellbreaker,0.0,0.1304,0.0,12,23,15
Spiteful Smith,0.0,0.087,0.0,12,23,15
Stampeding Kodo,0.4167,0.0,0.0,12,23,15
Starving Buzzard,0.8333,0.0,0.0,12,23,15
Stonetusk Boar,0.3333,0.0,0.0,12,23,15
Stormpike Commando,0.1667,0.087,0.0,12,23,15
Stormwind Knight,0.1667,0.0,0.0,12,23,15
Stranglethorn Tiger,0.4167,0.0,0.0,12,23,15
Sunfury Protector,0.0,0.1304,0.0,12,23,15
Sunwalker,0.0,0.1304,0.0,12,23,15
Sylvanas Windrunner,0.0833,0.0,0.0667,12,23,15
The Black Knight,0.0,0.0435,0.0,12,23,15
Timber Wolf,0.5833,0.0,0.0,12,23,15
Tinkmaster Overspark,0.1667,0.0,0.0,12,23,15
Tracking,0.1667,0.0,0.0,12,23,15
Tundra Rhino,0.6667,0.0,0.0,12,23,15
Twilight Drake,0.0833,0.0,0.1333,12,23,15
Unleash the Hounds,1.0,0.0,0.0,12,23,15
Unstable Ghoul,0.0833,0.0435,0.0667,12,23,15
Vaporize,0.0,0.0435,0.0,12,23,15
Violet Teacher,0.0833,0.0,0.0,12,23,15
Warsong Commander,0.0,0.0,0.4667,12,23,15
Water Elemental,0.0,0.5652,0.0,12,23,15
Webspinner,0.1667,0.0,0.0,12,23,15
Whirlwind,0.0,0.0,0.8,12,23,15
Wild Pyromancer,0.0,0.2609,0.0,12,23,15
Wisp,0.0,0.0435,0.0,12,23,15
Wolfrider,0.1667,0.4348,0.2,12,23,15
Worgen Infiltrator,0.0833,0.0,0.0,12,23,15
Zombie Chow,0.0,0.087,0.0,12,23,15
