card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Freezing Trap,0.2857,0.0,0.0,7,20,17
Frost Nova,0.0,0.3,0.0,7,20,17
Frostbolt,0.0,1.0,0.0,7,20,17
Frothing Berserker,0.0,0.0,0.6471,7,20,17
Gadgetzan Auctioneer,0.0,0.4,0.0,7,20,17
Gorehowl,0.0,0.0,0.4118,7,20,17
Grommash Hellscream,0.0,0.0,0.4118,7,20,17
Gurubashi Berserker,0.0,0.05,0.2941,7,20,17
Harrison Jones,0.0,0.0,0.2353,7,20,17
Harvest Golem,0.0,0.2,0.1176,7,20,17
Haunted Creeper,0.2857,0.0,0.0,7,20,17
Heroic Strike,0.0,0.0,0.1176,7,20,17
Houndmaster,0.5714,0.0,0.0,7,20,17
Hungry Crab,0.0,0.0,0.0588,7,20,17
Hunter's Mark,0.4286,0.0,0.0,7,20,17
Ice Barrier,0.0,0.25,0.0,7,20,17
Ice Block,0.0,0.3,0.0,7,20,17
Ice Lance,0.0,0.6,0.0,7,20,17
Imp Master,0.2857,0.05,0.0,7,20,17
Inner Rage,0.0,0.0,0.3529,7,20,17
Ironbeak Owl,0.7143,0.1,0.0,7,20,17
Ironforge Rifleman,0.0,0.2,0.0,7,20,17
Ironfur Grizzly,0.4286,0.2,0.0,7,20,17
Kill Command,0.7143,0.0,0.0,7,20,17
King Krush,0.2857,0.0,0.0,7,20,17
Knife Juggler,0.4286,0.25,0.0588,7,20,17
Kobold Geomancer,0.0,0.45,0.0,7,20,17
Kor'kron Elite,0.0,0.0,0.2353,7,20,17
Leeroy Jenkins,0.7143,0.05,0.0,7,20,17
Leper Gnome,0.4286,0.1,0.0,7,20,17
Loatheb,0.0,0.05,0.0,7,20,17
Loot Hoarder,0.0,0.15,0.0588,7,20,17
Lord of the Arena,0.0,0.0,0.3529,7,20,17
Mana Addict,0.0,0.05,0.0,7,20,17
Mana Wraith,0.1429,0.0,0.0,7,20,17
Mana Wyrm,0.0,0.75,0.0,7,20,17
Mirror Entity,0.0,0.2,0.0,7,20,17
Mirror Image,0.0,0.85,0.0,7,20,17
Mortal Strike,0.0,0.0,0.1176,7,20,17
Mountain Giant,0.0,0.15,0.0,7,20,17
Murloc Tidehunter,0.0,0.05,0.0,7,20,17
Murloc Warleader,0.1429,0.0,0.0,7,20,17
Nerub'ar Weblord,0.0,0.0,0.0588,7,20,17
Nightblade,0.0,0.0,0.1176,7,20,17
Novice Engineer,0.0,0.2,0.0588,7,20,17
Ogre Magi,0.0,0.2,0.0,7,20,17
Polymorph,0.0,0.5,0.0,7,20,17
Pyroblast,0.0,0.35,0.0,7,20,17
Questing Adventurer,0.0,0.1,0.0,7,20,17
Raging Worgen,0.0,0.0,0.2353,7,20,17
Ragnaros the Firelord,0.0,0.1,0.5294,7,20,17
Razorfen Hunter,0.0,0.05,0.0588,7,20,17
River Crocolisk,0.1429,0.0,0.0,7,20,17
Savannah Highmane,0.4286,0.0,0.0,7,20,17
Scavenging Hyena,0.5714,0.0,0.0,7,20,17
Sea Giant,0.0,0.0,0.1176,7,20,17
Secretkeeper,0.0,0.0,0.1765,7,20,17
Sen'jin Shieldmasta,0.0,0.0,0.4118,7,20,17
Shade of Naxxramas,0.1429,0.0,0.0,7,20,17
Shattered Sun Cleric,0.0,0.05,0.0,7,20,17
Shield Block,0.0,0.0,0.8235,7,20,17
Shield Slam,0.0,0.0,0.5294,7,20,17
Shieldbearer,0.1429,0.25,0.0,7,20,17
Silver Hand Knight,0.0,0.2,0.0,7,20,17
Silvermoon Guardian,0.0,0.0,0.1176,7,20,17
Slam,0.0,0.0,0.7059,7,20,17
Snipe,0.1429,0.0,0.0,7,20,17
Sorcerer's Apprentice,0.0,0.6,0.0,7,20,17
Spectral Knight,0.4286,0.0,0.0,7,20,17
Spiteful Smith,0.0,0.0,0.1765,7,20,17
Stampeding Kodo,0.4286,0.0,0.0,7,20,17
Starving Buzzard,1.0,0.0,0.0,7,20,17
Stoneskin Gargoyle,0.1429,0.0,0.0,7,20,17
Stonetusk Boar,0.1429,0.0,0.0,7,20,17
Stormpike Commando,0.2857,0.0,0.0,7,20,17
Sunfury Protector,0.1429,0.0,0.0,7,20,17
Sunwalker,0.0,0.05,0.2353,7,20,17
Sylvanas Windrunner,0.0,0.0,0.3529,7,20,17
Tauren Warrior,0.0,0.0,0.0588,7,20,17
Timber Wolf,0.5714,0.0,0.0,7,20,17
Tracking,0.7143,0.0,0.0,7,20,17
Tundra Rhino,0.1429,0.0,0.0,7,20,17
Undertaker,0.0,0.05,0.0,7,20,17
Unleash the Hounds,1.0,0.0,0.0,7,20,17
Vaporize,0.0,0.2,0.0,7,20,17
Venture Co. Mercenary,0.0,0.05,0.0,7,20,17
Violet Teacher,0.0,0.05,0.0,7,20,17
Warsong Commander,0.0,0.0,0.5294,7,20,17
Water Elemental,0.0,0.5,0.0,7,20,17
Webspinner,0.2857,0.0,0.0,7,20,17
Whirlwind,0.0,0.0,0.8824,7,20,17
Wild Pyromancer,0.0,0.05,0.2353,7,20,17
Wolfrider,0.4286,0.1,0.0,7,20,17
Worgen Infiltrator,0.0,0.0,0.0588,7,20,17
Ysera,0.0,0.0,0.2941,7,20,17
