card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Frostwolf Grunt,0.1364,0.0,0.037,22,39,27
Frostwolf Warlord,0.0909,0.0,0.0,22,39,27
Frothing Berserker,0.0,0.0,0.1111,22,39,27
Gladiator's Longbow,0.2273,0.0,0.0,22,39,27
Gnomish Inventor,0.1818,0.0,0.0,22,39,27
Goldshire Footman,0.1364,0.0,0.0,22,39,27
Gorehowl,0.0,0.0,0.2222,22,39,27
Grommash Hellscream,0.0,0.0,0.6296,22,39,27
Harrison Jones,0.0,0.0256,0.2963,22,39,27
Harvest Golem,0.3182,0.1795,0.1481,22,39,27
Haunted Creeper,0.5455,0.0,0.1481,22,39,27
Heroic Strike,0.0,0.0,0.1111,22,39,27
Houndmaster,0.4545,0.0,0.0,22,39,27
Hunter's Mark,0.8636,0.0,0.0,22,39,27
Ice Barrier,0.0,0.6923,0.0,22,39,27
Ice Block,0.0,0.5641,0.0,22,39,27
Ice Lance,0.0,0.1538,0.0,22,39,27
Ironforge Rifleman,0.0455,0.0256,0.0,22,39,27
Kel'Thuzad,0.1364,0.0,0.0741,22,39,27
Kill Command,0.4091,0.0,0.0,22,39,27
King Krush,0.1818,0.0,0.0,22,39,27
Kirin Tor Mage,0.0,0.2821,0.0,22,39,27
Knife Juggler,0.1364,0.0,0.0,22,39,27
Kor'kron Elite,0.0,0.0,0.2222,22,39,27
Leeroy Jenkins,0.0455,0.0,0.037,22,39,27
Leper Gnome,0.5909,0.0256,0.1481,22,39,27
Loatheb,0.5,0.3846,0.2222,22,39,27
Loot Hoarder,0.4545,0.4615,0.1481,22,39,27
Lorewalker Cho,0.0,0.0256,0.037,22,39,27
Mad Bomber,0.0,0.0,0.0741,22,39,27
Mad Scientist,0.3182,0.4615,0.0,22,39,27
Maexxna,0.0,0.0256,0.0,22,39,27
Mana Wraith,0.0,0.2051,0.0,22,39,27
Mana Wyrm,0.0,0.5128,0.0,22,39,27
Mind Control Tech,0.0,0.0,0.037,22,39,27
Mirror Entity,0.0,0.2564,0.0,22,39,27
Mirror Image,0.0,0.1282,0.0,22,39,27
Misdirection,0.1364,0.0,0.0,22,39,27
Mogu'shan Warden,0.0,0.4359,0.037,22,39,27
Molten Giant,0.0,0.3077,0.0,22,39,27
Mortal Strike,0.0,0.0,0.037,22,39,27
Mountain Giant,0.0,0.1795,0.0,22,39,27
Multi-Shot,0.3636,0.0,0.0,22,39,27
Murloc Raider,0.1364,0.0256,0.0,22,39,27
Murloc Tidehunter,0.1364,0.0256,0.0,22,39,27
Nerub'ar Weblord,0.0,0.0256,0.0,22,39,27
Nerubian Egg,0.0,0.0513,0.0,22,39,27
Novice Engineer,0.0,0.0256,0.0,22,39,27
Oasis Snapjaw,0.1364,0.0,0.0,22,39,27
Ogre Magi,0.0455,0.0,0.0741,22,39,27
Pint-Sized Summoner,0.0,0.0,0.0741,22,39,27
Polymorph,0.0,0.5128,0.0,22,39,27
Priestess of Elune,0.0,0.0513,0.0,22,39,27
Pyroblast,0.0,0.5128,0.0,22,39,27
Raging Worgen,0.0,0.0,0.1111,22,39,27
Ragnaros the Firelord,0.0,0.3846,0.3704,22,39,27
Rampage,0.0,0.0,0.1111,22,39,27
Ravenholdt Assassin,0.0,0.0,0.037,22,39,27
Razorfen Hunter,0.0455,0.0,0.0,22,39,27
Reckless Rocketeer,0.0,0.0256,0.0,22,39,27
River Crocolisk,0.0,0.1026,0.0,22,39,27
Savannah Highmane,0.8636,0.0,0.0,22,39,27
Scarlet Crusader,0.0,0.0,0.037,22,39,27
Scavenging Hyena,0.0455,0.0,0.0,22,39,27
Sea Giant,0.0,0.1538,0.037,22,39,27
Secretkeeper,0.0,0.0256,0.037,22,39,27
Sen'jin Shieldmasta,0.4091,0.1026,0.3704,22,39,27
Shade of Naxxramas,0.2273,0.0,0.0,22,39,27
Shield Block,0.0,0.0,0.8889,22,39,27
Shield Slam,0.0,0.0,0.8519,22,39,27
Shieldbearer,0.0909,0.0,0.0741,22,39,27
Silver Hand Knight,0.0455,0.0256,0.037,22,39,27
Silvermoon Guardian,0.0,0.1026,0.037,22,39,27
Slam,0.0,0.0,0.7407,22,39,27
Sludge Belcher,0.3636,0.6667,0.8889,22,39,27
Snake Trap,0.1364,0.0,0.0,22,39,27
Snipe,0.2273,0.0,0.0,22,39,27
Sorcerer's Apprentice,0.0,0.3333,0.0,22,39,27
Southsea Deckhand,0.0455,0.0,0.0,22,39,27
Spectral Knight,0.0,0.0,0.0741,22,39,27
Spellbender,0.0,0.0256,0.0,22,39,27
Spellbreaker,0.1818,0.0,0.1111,22,39,27
Stalagg,0.0,0.1282,0.037,22,39,27
Stampeding Kodo,0.3182,0.0,0.037,22,39,27
Starving Buzzard,0.0909,0.0,0.0,22,39,27
Stonetusk Boar,0.1364,0.0,0.0,22,39,27
Stormwind Champion,0.0455,0.0,0.037,22,39,27
Stormwind Knight,0.1364,0.0256,0.0,22,39,27
Sunwalker,0.0455,0.0513,0.037,22,39,27
Sylvanas Windrunner,0.0,0.1282,0.5185,22,39,27
The Black Knight,0.4091,0.0256,0.1852,22,39,27
Timber Wolf,0.1818,0.0,0.0,22,39,27
Tinkmaster Overspark,0.0,0.0256,0.0,22,39,27
Tracking,0.0455,0.0,0.0,22,39,27
Tundra Rhino,0.1364,0.0,0.0,22,39,27
Undertaker,0.3636,0.2051,0.1481,22,39,27
Unleash the Hounds,0.3182,0.0,0.0,22,39,27
Unstable Ghoul,0.0,0.0513,0.7407,22,39,27
Vaporize,0.0,0.1282,0.0,22,39,27
Venture Co. Mercenary,0.0455,0.0256,0.0,22,39,27
War Golem,0.0,0.0513,0.0,22,39,27
Warsong Commander,0.0,0.0,0.0741,22,39,27
Water Elemental,0.0,0.2564,0.0,22,39,27
Webspinner,0.5455,0.0,0.0,22,39,27
Whirlwind,0.0,0.0,0.2593,22,39,27
Wild Pyromancer,0.3636,0.0,0.2222,22,39,27
Wisp,0.0455,0.0,0.0,22,39,27
Worgen Infiltrator,0.1364,0.0,0.0,22,39,27
Young Dragonhawk,0.0455,0.0256,0.0,22,39,27
Young Priestess,0.0455,0.0256,0.0,22,39,27
Ysera,0.1364,0.0,0.1111,22,39,27
Zombie Chow,0.0,0.0,0.1111,22,39,27
