card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Silver Hand Knight,0.25,0.6667,0.0,8,18,18
Slam,0.0,0.0,0.8889,8,18,18
Sludge Belcher,0.5,0.7222,0.3333,8,18,18
Snake Trap,0.375,0.0,0.0,8,18,18
Sorcerer's Apprentice,0.0,0.7222,0.0,8,18,18
Southsea Deckhand,0.125,0.0,0.0556,8,18,18
Spellbreaker,0.0,0.0556,0.0,8,18,18
Spiteful Smith,0.0,0.0556,0.0,8,18,18
Stampeding Kodo,0.5,0.2222,0.0,8,18,18
Starving Buzzard,0.125,0.0,0.0,8,18,18
Stonetusk Boar,0.5,0.0,0.0,8,18,18
Stormwind Champion,0.0,0.2778,0.0556,8,18,18
Stranglethorn Tiger,0.0,0.0,0.0556,8,18,18
Sunfury Protector,0.0,0.2778,0.3889,8,18,18
Sunwalker,0.25,0.0,0.2222,8,18,18
Sylvanas Windrunner,0.0,0.2778,0.0,8,18,18
Tauren Warrior,0.0,0.0,0.0556,8,18,18
The Black Knight,0.0,0.0,0.7222,8,18,18
Timber Wolf,0.5,0.0,0.0,8,18,18
Tinkmaster Overspark,0.0,0.1111,0.0556,8,18,18
Tracking,0.5,0.0,0.0,8,18,18
Tundra Rhino,1.0,0.0,0.0,8,18,18
Twilight Drake,0.0,0.0,0.0556,8,18,18
Upgrade!,0.0,0.0,0.2778,8,18,18
Venture Co. Mercenary,0.0,0.0556,0.0556,8,18,18
Violet Teacher,0.5,0.0,0.0,8,18,18
Voodoo Doctor,0.0,0.1111,0.0,8,18,18
Wailing Soul,0.125,0.0,0.0,8,18,18
War Golem,0.0,0.0,0.0556,8,18,18
Warsong Commander,0.0,0.0,0.1111,8,18,18
Water Elemental,0.0,1.0,0.0,8,18,18
Webspinner,0.625,0.0,0.0,8,18,18
Whirlwind,0.0,0.0,0.7778,8,18,18
Wild Pyromancer,0.375,0.0,0.6111,8,18,18
Wisp,0.0,0.0,0.0556,8,18,18
Ysera,0.125,0.0,0.0,8,18,18
