card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Snipe,0.25,0.0,0.0,12,21,19
Sorcerer's Apprentice,0.0,0.4286,0.0,12,21,19
Southsea Captain,0.0,0.0,0.1579,12,21,19
Spectral Knight,0.0833,0.0,0.0,12,21,19
Spellbreaker,0.0,0.0476,0.0,12,21,19
Stampeding Kodo,0.1667,0.0,0.0,12,21,19
Starving Buzzard,1.0,0.0,0.0,12,21,19
Stonetusk Boar,0.5,0.0476,0.0,12,21,19
Stormpike Commando,0.1667,0.0,0.0,12,21,19
Stormwind Champion,0.0,0.0,0.2632,12,21,19
Sunfury Protector,0.0,0.1429,0.0,12,21,19
Sunwalker,0.0,0.0952,0.0,12,21,19
Sylvanas Windrunner,0.0,0.0,0.3684,12,21,19
Timber Wolf,0.75,0.0,0.0,12,21,19
Tinkmaster Overspark,0.0833,0.0476,0.0,12,21,19
Tracking,0.3333,0.0,0.0,12,21,19
Tundra Rhino,0.1667,0.0,0.0,12,21,19
Twilight Drake,0.0,0.0,0.0526,12,21,19
Undertaker,0.0,0.1429,0.0,12,21,19
Unleash the Hounds,1.0,0.0,0.0,12,21,19
Venture Co. Mercenary,0.0,0.0,0.2105,12,21,19
Warsong Commander,0.0,0.0,0.5263,12,21,19
Water Elemental,0.0,0.4762,0.0,12,21,19
Whirlwind,0.0,0.0,0.4211,12,21,19
Wild Pyromancer,0.0,0.2381,0.0,12,21,19
Wolfrider,0.3333,0.1905,0.0,12,21,19
Young Priestess,0.0,0.0,0.2632,12,21,19
Ysera,0.0,0.0476,0.1053,12,21,19
Zombie Chow,0.0,0.2381,0.0,12,21,19
