card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Gnomish Inventor,0.0,0.0357,0.0,9,28,13
Goldshire Footman,0.0,0.0,0.0769,9,28,13
Gorehowl,0.0,0.0,0.4615,9,28,13
Grommash Hellscream,0.0,0.0,0.7692,9,28,13
Harrison Jones,0.0,0.0,0.2308,9,28,13
Harvest Golem,0.1111,0.1429,0.1538,9,28,13
Haunted Creeper,0.7778,0.0,0.0769,9,28,13
Heroic Strike,0.0,0.0,0.2308,9,28,13
Houndmaster,0.6667,0.0,0.0,9,28,13
Hunter's Mark,0.7778,0.0,0.0,9,28,13
Ice Barrier,0.0,0.4286,0.0,9,28,13
Ice Block,0.0,0.6071,0.0,9,28,13
Ice Lance,0.0,0.3214,0.0,9,28,13
Imp Master,0.0,0.1786,0.0,9,28,13
Inner Rage,0.0,0.0,0.0769,9,28,13
Ironbeak Owl,0.2222,0.0714,0.1538,9,28,13
Jungle Panther,0.0,0.0714,0.0769,9,28,13
Kill Command,0.6667,0.0,0.0,9,28,13
Kirin Tor Mage,0.0,0.4286,0.0,9,28,13
Knife Juggler,0.0,0.1071,0.2308,9,28,13
Kobold Geomancer,0.0,0.1071,0.0,9,28,13
Kor'kron Elite,0.0,0.0,0.2308,9,28,13
Leper Gnome,0.5556,0.1786,0.0,9,28,13
Loatheb,0.5556,0.5357,0.3846,9,28,13
Loot Hoarder,0.5556,0.4286,0.0,9,28,13
Mad Scientist,0.7778,0.3929,0.0,9,28,13
Mana Wraith,0.0,0.1429,0.0,9,28,13
Mana Wyrm,0.0,0.4286,0.0,9,28,13
Master Swordsmith,0.0,0.0,0.0769,9,28,13
Mirror Entity,0.0,0.3571,0.0,9,28,13
Mirror Image,0.0,0.1071,0.0,9,28,13
Mogu'shan Warden,0.1111,0.0,0.0,9,28,13
Molten Giant,0.0,0.1429,0.0,9,28,13
Mortal Strike,0.0,0.0,0.2308,9,28,13
Mountain Giant,0.0,0.1429,0.0,9,28,13
Murloc Tidecaller,0.0,0.0357,0.0,9,28,13
Murloc Tidehunter,0.0,0.0,0.2308,9,28,13
Nightblade,0.0,0.0,0.1538,9,28,13
Novice Engineer,0.0,0.2143,0.0,9,28,13
Oasis Snapjaw,0.1111,0.0357,0.0,9,28,13
Ogre Magi,0.1111,0.0,0.0,9,28,13
Pint-Sized Summoner,0.0,0.0357,0.0,9,28,13
Polymorph,0.0,0.6429,0.0,9,28,13
Priestess of Elune,0.0,0.0357,0.1538,9,28,13
Pyroblast,0.0,0.25,0.0,9,28,13
Questing Adventurer,0.0,0.0357,0.0,9,28,13
Raging Worgen,0.0,0.0,0.0769,9,28,13
Ragnaros the Firelord,0.2222,0.3929,0.7692,9,28,13
Raid Leader,0.1111,0.0,0.0,9,28,13
Ravenholdt Assassin,0.0,0.0357,0.0,9,28,13
Razorfen Hunter,0.1111,0.0,0.0,9,28,13
River Crocolisk,0.0,0.0,0.0769,9,28,13
Savannah Highmane,1.0,0.0,0.0,9,28,13
Scarlet Crusader,0.0,0.0357,0.0,9,28,13
Scavenging Hyena,0.1111,0.0,0.0,9,28,13
Sen'jin Shieldmasta,0.1111,0.2143,0.3077,9,28,13
Shield Block,0.0,0.0,0.7692,9,28,13
Shield Slam,0.0,0.0,0.5385,9,28,13
Silverback Patriarch,0.0,0.0,0.0769,9,28,13
Slam,0.0,0.0,0.1538,9,28,13
Sludge Belcher,0.4444,0.3929,0.4615,9,28,13
Snake Trap,0.3333,0.0,0.0,9,28,13
Snipe,0.1111,0.0,0.0,9,28,13
Sorcerer's Apprentice,0.0,0.5714,0.0,9,28,13
Spectral Knight,0.1111,0.1786,0.0,9,28,13
Spellbender,0.0,0.0357,0.0,9,28,13
Spellbreaker,0.0,0.25,0.3846,9,28,13
Spiteful Smith,0.1111,0.0,0.0,9,28,13
Stalagg,0.0,0.0357,0.2308,9,28,13
Stampeding Kodo,0.1111,0.0,0.0,9,28,13
Starving Buzzard,0.1111,0.0,0.0,9,28,13
Stonetusk Boar,0.1111,0.0,0.0,9,28,13
Stormpike Commando,0.1111,0.0,0.0,9,28,13
Stranglethorn Tiger,0.2222,0.0,0.0,9,28,13
Sunfury Protector,0.0,0.2143,0.0,9,28,13
Sylvanas Windrunner,0.2222,0.1071,0.0769,9,28,13
The Black Knight,0.3333,0.1429,0.2308,9,28,13
Timber Wolf,0.2222,0.0,0.0,9,28,13
Tinkmaster Overspark,0.0,0.0357,0.0,9,28,13
Tracking,0.4444,0.0,0.0,9,28,13
Tundra Rhino,0.1111,0.0,0.0,9,28,13
Twilight Drake,0.1111,0.1786,0.0,9,28,13
Undertaker,0.5556,0.1429,0.0,9,28,13
Unleash the Hounds,0.4444,0.0,0.0,9,28,13
Unstable Ghoul,0.0,0.1429,0.3846,9,28,13
Upgrade!,0.0,0.0,0.1538,9,28,13
Violet Teacher,0.1111,0.0714,0.0,9,28,13
Wailing Soul,0.1111,0.0,0.0,9,28,13
Warsong Commander,0.0,0.0,0.1538,9,28,13
Water Elemental,0.0,0.75,0.0,9,28,13
Webspinner,0.8889,0.0,0.0,9,28,13
Whirlwind,0.0,0.0,0.6154,9,28,13
Wild Pyromancer,0.2222,0.1429,0.0,9,28,13
Windfury Harpy,0.1111,0.1071,0.0,9,28,13
Worgen Infiltrator,0.0,0.25,0.0,9,28,13
Young Dragonhawk,0.0,0.0714,0.0,9,28,13
Young Priestess,0.0,0.0,0.1538,9,28,13
Ysera,0.0,0.0714,0.1538,9,28,13
