card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Frost Elemental,0.0,0.1852,0.0,7,27,15
Frost Nova,0.0,0.4444,0.0,7,27,15
Frostbolt,0.0,1.0,0.0,7,27,15
Frostwolf Grunt,0.1429,0.0,0.0,7,27,15
Frothing Berserker,0.0,0.0,0.4667,7,27,15
Gadgetzan Auctioneer,0.0,0.3704,0.1333,7,27,15
Goldshire Footman,0.0,0.037,0.0,7,27,15
Gorehowl,0.0,0.0,0.4,7,27,15
Grimscale Oracle,0.0,0.037,0.0,7,27,15
Grommash Hellscream,0.0,0.0,0.3333,7,27,15
Gurubashi Berserker,0.0,0.0741,0.2667,7,27,15
Harrison Jones,0.0,0.037,0.0,7,27,15
Harvest Golem,0.0,0.2593,0.2,7,27,15
Haunted Creeper,0.1429,0.037,0.0,7,27,15
Houndmaster,1.0,0.0,0.0,7,27,15
Ice Barrier,0.0,0.3704,0.0,7,27,15
Ice Block,0.0,0.3333,0.0,7,27,15
Ice Lance,0.0,0.6667,0.0,7,27,15
Imp Master,0.0,0.037,0.0,7,27,15
Inner Rage,0.0,0.0,0.2667,7,27,15
Ironbeak Owl,0.2857,0.0741,0.0,7,27,15
Ironfur Grizzly,0.0,0.2222,0.0,7,27,15
Kel'Thuzad,0.0,0.037,0.0667,7,27,15
Kill Command,1.0,0.0,0.0,7,27,15
Knife Juggler,0.2857,0.2963,0.2,7,27,15
Kobold Geomancer,0.0,0.1852,0.0,7,27,15
Kor'kron Elite,0.0,0.0,0.1333,7,27,15
Leeroy Jenkins,0.8571,0.0,0.0,7,27,15
Leper Gnome,0.0,0.1111,0.2,7,27,15
Lightwarden,0.0,0.1852,0.0,7,27,15
Loatheb,0.2857,0.0,0.0,7,27,15
Loot Hoarder,0.0,0.1111,0.1333,7,27,15
Mad Scientist,0.4286,0.0,0.0,7,27,15
Magma Rager,0.0,0.0741,0.0,7,27,15
Mana Addict,0.0,0.1481,0.0,7,27,15
Mana Wraith,0.0,0.037,0.0,7,27,15
Mana Wyrm,0.0,0.2593,0.0,7,27,15
Master Swordsmith,0.0,0.0741,0.0,7,27,15
Millhouse Manastorm,0.0,0.0,0.0667,7,27,15
Mirror Image,0.0,0.7037,0.0,7,27,15
Molten Giant,0.0,0.0741,0.0,7,27,15
Mortal Strike,0.0,0.0,0.1333,7,27,15
Murloc Tidecaller,0.0,0.0,0.2,7,27,15
Murloc Warleader,0.0,0.037,0.0,7,27,15
Novice Engineer,0.5714,0.0,0.0,7,27,15
Oasis Snapjaw,0.5714,0.0,0.4,7,27,15
Ogre Magi,0.0,0.1481,0.0,7,27,15
Pint-Sized Summoner,0.0,0.037,0.0,7,27,15
Polymorph,0.0,0.2963,0.0,7,27,15
Priestess of Elune,0.4286,0.037,0.1333,7,27,15
Pyroblast,0.0,0.4815,0.0,7,27,15
Questing Adventurer,0.0,0.0,0.1333,7,27,15
Raging Worgen,0.0,0.037,0.2,7,27,15
Ragnaros the Firelord,0.0,0.3704,0.4,7,27,15
Raid Leader,0.0,0.037,0.0,7,27,15
Ravenholdt Assassin,0.0,0.0,0.1333,7,27,15
Razorfen Hunter,0.1429,0.0,0.1333,7,27,15
River Crocolisk,1.0,0.0,0.0667,7,27,15
Savannah Highmane,1.0,0.0,0.0,7,27,15
Scarlet Crusader,0.0,0.1111,0.0,7,27,15
Scavenging Hyena,1.0,0.0,0.0,7,27,15
Sea Giant,0.0,0.0741,0.1333,7,27,15
Secretkeeper,0.0,0.0,0.1333,7,27,15
Sen'jin Shieldmasta,0.0,0.0,0.1333,7,27,15
Shade of Naxxramas,0.1429,0.0,0.2667,7,27,15
Shattered Sun Cleric,0.0,0.2593,0.2,7,27,15
Shield Block,0.0,0.0,0.6667,7,27,15
Shield Slam,0.0,0.0,0.4,7,27,15
Shieldbearer,0.0,0.2593,0.0,7,27,15
Silver Hand Knight,0.0,0.1481,0.0,7,27,15
Silverback Patriarch,0.0,0.0,0.0667,7,27,15
Silvermoon Guardian,0.0,0.1111,0.0,7,27,15
Slam,0.0,0.0,0.4,7,27,15
Sludge Belcher,0.8571,0.7778,0.4,7,27,15
Sorcerer's Apprentice,0.0,0.3704,0.0,7,27,15
Southsea Captain,0.0,0.037,0.0,7,27,15
Southsea Deckhand,0.0,0.0741,0.0,7,27,15
Spellbreaker,0.0,0.0,0.2,7,27,15
Spiteful Smith,0.0,0.2222,0.0,7,27,15
Stalagg,0.0,0.037,0.0,7,27,15
Stampeding Kodo,0.0,0.0741,0.0,7,27,15
Stonetusk Boar,0.5714,0.0,0.0,7,27,15
Stormpike Commando,0.0,0.0,0.0667,7,27,15
Stormwind Champion,0.1429,0.0,0.0,7,27,15
Sunwalker,0.0,0.037,0.4667,7,27,15
Sylvanas Windrunner,0.0,0.1481,0.2667,7,27,15
Timber Wolf,0.4286,0.0,0.0,7,27,15
Tinkmaster Overspark,0.0,0.1852,0.0,7,27,15
Tracking,0.2857,0.0,0.0,7,27,15
Tundra Rhino,0.7143,0.0,0.0,7,27,15
Undertaker,0.0,0.037,0.0,7,27,15
Unleash the Hounds,1.0,0.0,0.0,7,27,15
Unstable Ghoul,0.0,0.0,0.2,7,27,15
Upgrade!,0.0,0.0,0.2,7,27,15
Vaporize,0.0,0.2222,0.0,7,27,15
Violet Teacher,0.0,0.2222,0.0667,7,27,15
Voodoo Doctor,0.0,0.037,0.1333,7,27,15
War Golem,0.0,0.0741,0.0,7,27,15
Warsong Commander,0.0,0.0,0.2,7,27,15
Water Elemental,0.0,0.5926,0.0,7,27,15
Webspinner,1.0,0.0,0.0,7,27,15
Whirlwind,0.0,0.0,0.8667,7,27,15
Wild Pyromancer,0.0,0.0,0.2667,7,27,15
Windfury Harpy,0.0,0.1481,0.0,7,27,15
Wisp,0.0,0.0741,0.0,7,27,15
Wolfrider,0.1429,0.1111,0.2,7,27,15
Young Dragonhawk,0.0,0.037,0.0,7,27,15
Young Priestess,0.0,0.0,0.0667,7,27,15
Youthful Brewmaster,0.0,0.2222,0.0,7,27,15
Ysera,0.0,0.1852,0.1333,7,27,15
