card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Rampage,0.0,0.0,0.25,20,20,20
Razorfen Hunter,0.3,0.0,0.0,20,20,20
Reckless Rocketeer,0.0,0.1,0.05,20,20,20
Savannah Highmane,0.7,0.0,0.0,20,20,20
Scarlet Crusader,0.3,0.05,0.0,20,20,20
Secretkeeper,0.1,0.05,0.0,20,20,20
Sen'jin Shieldmasta,0.15,0.1,0.0,20,20,20
Shade of Naxxramas,0.1,0.0,0.0,20,20,20
Shield Block,0.0,0.0,0.7,20,20,20
Shield Slam,0.0,0.0,0.45,20,20,20
Silver Hand Knight,0.0,0.05,0.05,20,20,20
Silverback Patriarch,0.0,0.15,0.0,20,20,20
Slam,0.0,0.0,0.6,20,20,20
Sludge Belcher,0.5,0.5,0.65,20,20,20
Snipe,0.45,0.0,0.0,20,20,20
Sorcerer's Apprentice,0.0,0.55,0.0,20,20,20
Southsea Captain,0.0,0.1,0.0,20,20,20
Spectral Knight,0.0,0.05,0.0,20,20,20
Spellbreaker,0.0,0.1,0.0,20,20,20
Spiteful Smith,0.1,0.0,0.05,20,20,20
Stalagg,0.0,0.0,0.1,20,20,20
Stampeding Kodo,0.3,0.0,0.0,20,20,20
Stonetusk Boar,0.3,0.05,0.0,20,20,20
Stormpike Commando,0.0,0.05,0.0,20,20,20
Stormwind Champion,0.1,0.05,0.0,20,20,20
Stormwind Knight,0.0,0.2,0.0,20,20,20
Stranglethorn Tiger,0.2,0.0,0.0,20,20,20
Sunfury Protector,0.0,0.1,0.0,20,20,20
Sunwalker,0.0,0.0,0.05,20,20,20
Sylvanas Windrunner,0.0,0.15,0.5,20,20,20
Tauren Warrior,0.15,0.0,0.0,20,20,20
The Black Knight,0.0,0.1,0.0,20,20,20
Tracking,0.3,0.0,0.0,20,20,20
Twilight Drake,0.1,0.0,0.0,20,20,20
Undertaker,0.3,0.0,0.1,20,20,20
Unleash the Hounds,0.85,0.0,0.0,20,20,20
Unstable Ghoul,0.0,0.15,0.5,20,20,20
Upgrade!,0.0,0.0,0.1,20,20,20
Vaporize,0.0,0.3,0.0,20,20,20
Violet Teacher,0.0,0.05,0.15,20,20,20
Voodoo Doctor,0.05,0.05,0.0,20,20,20
Warsong Commander,0.0,0.0,0.15,20,20,20
Water Elemental,0.0,0.3,0.0,20,20,20
Webspinner,0.55,0.0,0.0,20,20,20
Whirlwind,0.0,0.0,0.35,20,20,20
Wild Pyromancer,0.15,0.0,0.0,20,20,20
Windfury Harpy,0.0,0.05,0.1,20,20,20
Wisp,0.0,0.05,0.0,20,20,20
Wolfrider,0.15,0.0,0.05,20,20,20
Worgen Infiltrator,0.3,0.2,0.1,20,20,20
Ysera,0.0,0.05,0.25,20,20,20
Zombie Chow,0.15,0.0,0.0,20,20,20
