card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Starving Buzzard,0.8095,0.0,0.0,21,39,21
Stonetusk Boar,0.5714,0.0513,0.0,21,39,21
Stormpike Commando,0.0,0.2564,0.0476,21,39,21
Stormwind Champion,0.0,0.0256,0.0952,21,39,21
Stormwind Knight,0.0,0.0769,0.0,21,39,21
Stranglethorn Tiger,0.2381,0.0,0.0,21,39,21
Sunfury Protector,0.0,0.1538,0.0,21,39,21
Sunwalker,0.0,0.0513,0.0,21,39,21
Sylvanas Windrunner,0.0,0.1795,0.1429,21,39,21
Tauren Warrior,0.0,0.0256,0.0,21,39,21
The Black Knight,0.0,0.2564,0.3333,21,39,21
Thrallmar Farseer,0.0476,0.0,0.0,21,39,21
Timber Wolf,0.6667,0.0,0.0,21,39,21
Tinkmaster Overspark,0.0,0.0769,0.0,21,39,21
Tracking,0.2857,0.0,0.0,21,39,21
Tundra Rhino,0.0476,0.0,0.0,21,39,21
Twilight Drake,0.0,0.0513,0.0476,21,39,21
Undertaker,0.1429,0.0769,0.0476,21,39,21
Unleash the Hounds,0.9048,0.0,0.0,21,39,21
Unstable Ghoul,0.0476,0.0,0.0952,21,39,21
Upgrade!,0.0,0.0,0.4286,21,39,21
Vaporize,0.0,0.1538,0.0,21,39,21
Violet Teacher,0.0,0.0513,0.0,21,39,21
Voodoo Doctor,0.1905,0.0769,0.0,21,39,21
Wailing Soul,0.1429,0.0,0.0,21,39,21
Warsong Commander,0.0,0.0,0.5238,21,39,21
Water Elemental,0.0,0.5385,0.0,21,39,21
Webspinner,0.3333,0.0,0.0,21,39,21
Whirlwind,0.0,0.0,0.381,21,39,21
Wild Pyromancer,0.0476,0.0,0.0,21,39,21
Windfury Harpy,0.0,0.0769,0.0,21,39,21
Wisp,0.0,0.0256,0.0,21,39,21
Worgen Infiltrator,0.1429,0.0,0.0476,21,39,21
Young Dragonhawk,0.0476,0.0256,0.0,21,39,21
Young Priestess,0.0,0.1026,0.0476,21,39,21
Youthful Brewmaster,0.0,0.0,0.0476,21,39,21
Ysera,0.0,0.1026,0.1429,21,39,21
Zombie Chow,0.0,0.0,0.1905,21,39,21
