card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Stormwind Champion,0.0,0.0588,0.0,12,17,19
Stormwind Knight,0.0,0.1176,0.0,12,17,19
Stranglethorn Tiger,0.1667,0.4706,0.0526,12,17,19
Sunfury Protector,0.0833,0.2941,0.0,12,17,19
Sunwalker,0.0,0.2941,0.3158,12,17,19
Sylvanas Windrunner,0.5,0.0,0.3158,12,17,19
The Black Knight,0.0,0.0,0.5263,12,17,19
Timber Wolf,0.5,0.0,0.0,12,17,19
Tinkmaster Overspark,0.0,0.2941,0.2105,12,17,19
Tracking,1.0,0.0,0.0,12,17,19
Tundra Rhino,0.1667,0.0,0.0,12,17,19
Twilight Drake,0.0,0.0,0.0526,12,17,19
Unleash the Hounds,0.5,0.0,0.0,12,17,19
Unstable Ghoul,0.0,0.2941,0.3158,12,17,19
Vaporize,0.0,0.1176,0.0,12,17,19
Venture Co. Mercenary,0.0,0.0,0.0526,12,17,19
Violet Teacher,0.0,0.0,0.0526,12,17,19
Voodoo Doctor,0.3333,0.0,0.3158,12,17,19
Wailing Soul,0.25,0.0,0.0,12,17,19
Warsong Commander,0.0,0.0,0.4211,12,17,19
Water Elemental,0.0,0.4118,0.0,12,17,19
Webspinner,0.1667,0.0,0.0,12,17,19
Whirlwind,0.0,0.0,0.6316,12,17,19
Wild Pyromancer,0.1667,0.0,0.5789,12,17,19
Windfury Harpy,0.0,0.0,0.0526,12,17,19
Wisp,0.0833,0.4706,0.0,12,17,19
Wolfrider,0.0,0.0588,0.1053,12,17,19
Worgen Infiltrator,0.0,0.1176,0.0,12,17,19
Young Dragonhawk,0.1667,0.0,0.0,12,17,19
Youthful Brewmaster,0.5,0.1176,0.1053,12,17,19
Zombie Chow,0.0833,0.0,0.2105,12,17,19
