card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Flamestrike,0.0,0.6667,0.0,14,39,24
Flare,0.3571,0.0,0.0,14,39,24
Freezing Trap,0.5714,0.0,0.0,14,39,24
Frost Elemental,0.0,0.0256,0.0,14,39,24
Frost Nova,0.0,0.359,0.0,14,39,24
Frostbolt,0.0,1.0,0.0,14,39,24
Frothing Berserker,0.0,0.0,0.375,14,39,24
Gladiator's Longbow,0.1429,0.0,0.0,14,39,24
Gnomish Inventor,0.0714,0.0769,0.125,14,39,24
Goldshire Footman,0.0,0.0513,0.0,14,39,24
Gorehowl,0.0,0.0,0.0417,14,39,24
Grommash Hellscream,0.0,0.0,0.5417,14,39,24
Harrison Jones,0.1429,0.0513,0.0417,14,39,24
Harvest Golem,0.2143,0.1282,0.25,14,39,24
Haunted Creeper,0.6429,0.0256,0.125,14,39,24
Heroic Strike,0.0,0.0,0.1667,14,39,24
Houndmaster,0.6429,0.0,0.0,14,39,24
Hungry Crab,0.1429,0.0513,0.0,14,39,24
Hunter's Mark,0.5,0.0,0.0,14,39,24
Ice Barrier,0.0,0.5128,0.0,14,39,24
Ice Block,0.0,0.5128,0.0,14,39,24
Ice Lance,0.0,0.4872,0.0,14,39,24
Inner Rage,0.0,0.0,0.2083,14,39,24
Ironbeak Owl,0.0714,0.1026,0.0,14,39,24
Ironfur Grizzly,0.0,0.0513,0.0417,14,39,24
Jungle Panther,0.0,0.0,0.0417,14,39,24
Kel'Thuzad,0.0,0.0,0.2083,14,39,24
Kill Command,0.6429,0.0,0.0,14,39,24
Kirin Tor Mage,0.0,0.2308,0.0,14,39,24
Knife Juggler,0.2857,0.2051,0.0,14,39,24
Kobold Geomancer,0.0,0.0256,0.0417,14,39,24
Kor'kron Elite,0.0,0.0,0.2083,14,39,24
Leeroy Jenkins,0.0714,0.0769,0.0,14,39,24
Leper Gnome,0.2143,0.2051,0.2917,14,39,24
Loatheb,0.1429,0.2051,0.0833,14,39,24
Loot Hoarder,0.2143,0.2821,0.2083,14,39,24
Mad Bomber,0.0,0.0256,0.0417,14,39,24
Mad Scientist,0.4286,0.2308,0.0,14,39,24
Maexxna,0.1429,0.0,0.0,14,39,24
Magma Rager,0.0,0.0256,0.0,14,39,24
Mana Addict,0.0,0.0,0.0417,14,39,24
Mana Wyrm,0.0,0.3333,0.0,14,39,24
Master Swordsmith,0.0,0.0513,0.0417,14,39,24
Millhouse Manastorm,0.0714,0.0,0.0,14,39,24
Mind Control Tech,0.0714,0.0769,0.0833,14,39,24
Mirror Entity,0.0,0.2564,0.0,14,39,24
Mirror Image,0.0,0.5641,0.0,14,39,24
Mogu'shan Warden,0.1429,0.1282,0.0,14,39,24
Molten Giant,0.0,0.1795,0.2083,14,39,24
Mortal Strike,0.0,0.0,0.125,14,39,24
Mountain Giant,0.0,0.0769,0.0,14,39,24
Murloc Raider,0.0,0.0,0.125,14,39,24
Murloc Tidecaller,0.0,0.0,0.0417,14,39,24
Murloc Tidehunter,0.2143,0.0,0.0417,14,39,24
Murloc Warleader,0.0,0.0,0.0417,14,39,24
Nat Pagle,0.0,0.0256,0.0833,14,39,24
Nerubian Egg,0.2143,0.0,0.0833,14,39,24
Nightblade,0.0,0.0513,0.1667,14,39,24
Novice Engineer,0.0714,0.0,0.0417,14,39,24
Ogre Magi,0.0714,0.0,0.0,14,39,24
Polymorph,0.0,0.359,0.0,14,39,24
Priestess of Elune,0.0714,0.0,0.0,14,39,24
Pyroblast,0.0,0.3077,0.0,14,39,24
Raging Worgen,0.0,0.0,0.0833,14,39,24
Ragnaros the Firelord,0.4286,0.2051,0.3333,14,39,24
Rampage,0.0,0.0,0.25,14,39,24
Razorfen Hunter,0.2143,0.0256,0.0,14,39,24
Reckless Rocketeer,0.0,0.1026,0.0833,14,39,24
Savannah Highmane,0.7857,0.0,0.0,14,39,24
Scarlet Crusader,0.2143,0.0769,0.0,14,39,24
Secretkeeper,0.0714,0.0256,0.0,14,39,24
Sen'jin Shieldmasta,0.1429,0.1026,0.0,14,39,24
Shade of Naxxramas,0.0714,0.0,0.0,14,39,24
Shattered Sun Cleric,0.0,0.0256,0.0,14,39,24
Shield Block,0.0,0.0,0.7083,14,39,24
Shield Slam,0.0,0.0,0.4583,14,39,24
Silver Hand Knight,0.0,0.0256,0.125,14,39,24
Silverback Patriarch,0.0,0.1282,0.0,14,39,24
Silvermoon Guardian,0.0,0.0513,0.0,14,39,24
Slam,0.0,0.0,0.5417,14,39,24
Sludge Belcher,0.5,0.4872,0.7083,14,39,24
Snake Trap,0.0714,0.0,0.0,14,39,24
Snipe,0.3571,0.0,0.0,14,39,24
Sorcerer's Apprentice,0.0,0.5128,0.0,14,39,24
Southsea Captain,0.0,0.1026,0.0,14,39,24
Spectral Knight,0.0714,0.0513,0.0,14,39,24
Spellbreaker,0.0,0.1538,0.0,14,39,24
Spiteful Smith,0.1429,0.0256,0.0417,14,39,24
Stalagg,0.0,0.0,0.0833,14,39,24
Stampeding Kodo,0.2143,0.0,0.0,14,39,24
Stonetusk Boar,0.2143,0.0256,0.0417,14,39,24
Stormpike Commando,0.0,0.0769,0.0,14,39,24
Stormwind Champion,0.0714,0.0256,0.0,14,39,24
Stormwind Knight,0.0,0.1538,0.0,14,39,24
Stranglethorn Tiger,0.1429,0.0,0.0,14,39,24
Sunfury Protector,0.0714,0.1026,0.0,14,39,24
Sunwalker,0.0,0.0,0.0833,14,39,24
Sylvanas Windrunner,0.0,0.2308,0.5,14,39,24
Tauren Warrior,0.1429,0.0,0.0,14,39,24
The Black Knight,0.0714,0.1026,0.0,14,39,24
Timber Wolf,0.0714,0.0,0.0,14,39,24
Tracking,0.2857,0.0,0.0,14,39,24
Tundra Rhino,0.0714,0.0,0.0,14,39,24
Twilight Drake,0.1429,0.0,0.0,14,39,24
Undertaker,0.2857,0.1026,0.0833,14,39,24
Unleash the Hounds,0.8571,0.0,0.0,14,39,24
Unstable Ghoul,0.0,0.1538,0.5,14,39,24
Upgrade!,0.0,0.0,0.125,14,39,24
Vaporize,0.0,0.3333,0.0,14,39,24
Venture Co. Mercenary,0.0,0.0256,0.0,14,39,24
Violet Teacher,0.0,0.0256,0.125,14,39,24
Voodoo Doctor,0.0714,0.0769,0.0,14,39,24
Warsong Commander,0.0,0.0,0.125,14,39,24
Water Elemental,0.0,0.3846,0.0,14,39,24
Webspinner,0.6429,0.0,0.0,14,39,24
Whirlwind,0.0,0.0,0.3333,14,39,24
Wild Pyromancer,0.1429,0.0256,0.0,14,39,24
Windfury Harpy,0.0,0.0256,0.0833,14,39,24
Wisp,0.0,0.0513,0.0,14,39,24
Wolfrider,0.2143,0.0,0.0417,14,39,24
Worgen Infiltrator,0.2143,0.1538,0.125,14,39,24
Ysera,0.0,0.0256,0.2917,14,39,24
Zombie Chow,0.1429,0.0,0.0,14,39,24
