card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Sylvanas Windrunner,0.0,0.2222,0.0,13,18,21
The Black Knight,0.0769,0.0556,0.4762,13,18,21
Timber Wolf,0.6154,0.0,0.0,13,18,21
Tracking,0.9231,0.0,0.0,13,18,21
Tundra Rhino,0.3846,0.0,0.0,13,18,21
Twilight Drake,0.0,0.0556,0.0,13,18,21
Unleash the Hounds,0.9231,0.0,0.0,13,18,21
Unstable Ghoul,0.0,0.0,0.0476,13,18,21
Upgrade!,0.0,0.0,0.1429,13,18,21
Vaporize,0.0,0.1111,0.0,13,18,21
Venture Co. Mercenary,0.0,0.1111,0.0952,13,18,21
Violet Teacher,0.0,0.0,0.0952,13,18,21
Voodoo Doctor,0.0,0.0,0.1429,13,18,21
War Golem,0.0,0.1111,0.0,13,18,21
Warsong Commander,0.0,0.0,0.2857,13,18,21
Water Elemental,0.0,0.7778,0.0,13,18,21
Whirlwind,0.0,0.0,0.7143,13,18,21
Wild Pyromancer,0.0,0.1111,0.4762,13,18,21
Windfury Harpy,0.0,0.2222,0.0952,13,18,21
Wolfrider,0.0,0.0,0.0952,13,18,21
Worgen Infiltrator,0.0,0.2222,0.0,13,18,21
Young Dragonhawk,0.1538,0.0,0.0,13,18,21
Ysera,0.0769,0.2222,0.0952,13,18,21
Zombie Chow,0.0,0.0,0.2857,13,18,21
