card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Stormpike Commando,0.0,0.15,0.1364,13,20,22
Stormwind Champion,0.0,0.2,0.0,13,20,22
Stormwind Knight,0.0,0.15,0.0455,13,20,22
Sunfury Protector,0.0769,0.2,0.0,13,20,22
Sunwalker,0.0,0.15,0.0455,13,20,22
Sylvanas Windrunner,0.0,0.0,0.1364,13,20,22
Tauren Warrior,0.0,0.2,0.0909,13,20,22
The Black Knight,0.0,0.0,0.1818,13,20,22
Timber Wolf,0.7692,0.0,0.0,13,20,22
Tracking,0.5385,0.0,0.0,13,20,22
Tundra Rhino,0.0769,0.0,0.0,13,20,22
Undertaker,0.0769,0.05,0.0455,13,20,22
Unleash the Hounds,1.0,0.0,0.0,13,20,22
Unstable Ghoul,0.0769,0.0,0.0455,13,20,22
Vaporize,0.0,0.2,0.0,13,20,22
Violet Teacher,0.0,0.0,0.0455,13,20,22
Voodoo Doctor,0.0769,0.1,0.0455,13,20,22
Water Elemental,0.0,0.65,0.0,13,20,22
Webspinner,0.3077,0.0,0.0,13,20,22
Whirlwind,0.0,0.0,0.8182,13,20,22
Wild Pyromancer,0.0,0.1,0.1364,13,20,22
Windfury Harpy,0.0,0.0,0.0455,13,20,22
Wolfrider,0.0769,0.0,0.0,13,20,22
Worgen Infiltrator,0.0,0.05,0.0,13,20,22
Ysera,0.0,0.1,0.1364,13,20,22
Zombie Chow,0.3077,0.0,0.2273,13,20,22
