card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Explosive Shot,0.6923,0.0,0.0,13,19,28
Explosive Trap,0.7692,0.0,0.0,13,19,28
Faceless Manipulator,0.0769,0.0526,0.1071,13,19,28
Faerie Dragon,0.0,0.0526,0.0,13,19,28
Fen Creeper,0.0,0.1053,0.0,13,19,28
Feugen,0.0769,0.0,0.0,13,19,28
Fiery War Axe,0.0,0.0,0.8571,13,19,28
Fireball,0.0,1.0,0.0,13,19,28
Flamestrike,0.0,0.8947,0.0,13,19,28
Flare,0.6154,0.0,0.0,13,19,28
Flesheating Ghoul,0.0,0.0,0.2143,13,19,28
Freezing Trap,1.0,0.0,0.0,13,19,28
Frost Elemental,0.0769,0.0,0.0714,13,19,28
Frost Nova,0.0,0.3684,0.0,13,19,28
Frostbolt,0.0,1.0,0.0,13,19,28
Frostwolf Grunt,0.0,0.0526,0.0,13,19,28
Frothing Berserker,0.0,0.0,0.6071,13,19,28
Gadgetzan Auctioneer,0.0,0.0,0.25,13,19,28
Gorehowl,0.0,0.0,0.1429,13,19,28
Grommash Hellscream,0.0,0.0,0.2143,13,19,28
Gurubashi Berserker,0.0,0.0,0.1071,13,19,28
Harrison Jones,0.3846,0.0,0.3214,13,19,28
Harvest Golem,0.0769,0.3158,0.1786,13,19,28
Haunted Creeper,0.3077,0.0,0.0,13,19,28
Heroic Strike,0.0,0.0,0.0714,13,19,28
Houndmaster,0.3077,0.0,0.0,13,19,28
Hungry Crab,0.0,0.0526,0.0,13,19,28
Hunter's Mark,1.0,0.0,0.0,13,19,28
Ice Barrier,0.0,0.4211,0.0,13,19,28
Ice Block,0.0,0.1053,0.0,13,19,28
Ice Lance,0.0,0.8421,0.0,13,19,28
Imp Master,0.0,0.0,0.1429,13,19,28
Injured Blademaster,0.2308,0.0526,0.0,13,19,28
Inner Rage,0.0,0.0,0.25,13,19,28
Ironbeak Owl,0.0,0.0,0.1786,13,19,28
Ironfur Grizzly,0.0,0.0,0.0714,13,19,28
Kel'Thuzad,0.0,0.0526,0.0,13,19,28
Kill Command,0.5385,0.0,0.0,13,19,28
Kirin Tor Mage,0.0,0.1579,0.0,13,19,28
Knife Juggler,0.0,0.1579,0.1429,13,19,28
Kobold Geomancer,0.0,0.1579,0.0,13,19,28
Kor'kron Elite,0.0,0.0,0.2857,13,19,28
Leeroy Jenkins,0.1538,0.0,0.0357,13,19,28
Leper Gnome,0.3077,0.0,0.0714,13,19,28
Loatheb,0.3077,0.2105,0.25,13,19,28
Loot Hoarder,0.3077,0.1579,0.3929,13,19,28
Mad Scientist,0.9231,0.1579,0.0357,13,19,28
Mana Wraith,0.0,0.0,0.0357,13,19,28
Mana Wyrm,0.0,0.4737,0.0,13,19,28
Master Swordsmith,0.0,0.0,0.0357,13,19,28
Millhouse Manastorm,0.3077,0.0,0.0714,13,19,28
Mirror Entity,0.0,0.1053,0.0,13,19,28
Mirror Image,0.0,0.2632,0.0,13,19,28
Misdirection,0.2308,0.0,0.0,13,19,28
Mogu'shan Warden,0.0,0.0,0.1071,13,19,28
Molten Giant,0.0,0.0526,0.0,13,19,28
Mountain Giant,0.0,0.0,0.0357,13,19,28
Murloc Tidehunter,0.0,0.0,0.0357,13,19,28
Murloc Warleader,0.0,0.0,0.0357,13,19,28
Nerubian Egg,0.0,0.0,0.0357,13,19,28
Nightblade,0.0769,0.0,0.0714,13,19,28
Novice Engineer,0.0,0.0,0.1786,13,19,28
Nozdormu,0.0,0.0,0.1071,13,19,28
Polymorph,0.0,0.8421,0.0,13,19,28
Pyroblast,0.0,0.3158,0.0,13,19,28
Questing Adventurer,0.0,0.0526,0.0,13,19,28
Raging Worgen,0.0769,0.0,0.1071,13,19,28
Ragnaros the Firelord,0.4615,0.0,0.25,13,19,28
Rampage,0.0,0.0,0.25,13,19,28
Razorfen Hunter,0.0769,0.0,0.0,13,19,28
Reckless Rocketeer,0.0,0.1579,0.0,13,19,28
River Crocolisk,0.0,0.0526,0.0,13,19,28
Savannah Highmane,0.3846,0.0,0.0,13,19,28
Sea Giant,0.0,0.0526,0.0,13,19,28
Sen'jin Shieldmasta,0.0769,0.0,0.1071,13,19,28
Shade of Naxxramas,0.3077,0.0,0.0357,13,19,28
Shield Block,0.0,0.0,0.7143,13,19,28
Shield Slam,0.0,0.0,0.25,13,19,28
Silvermoon Guardian,0.0,0.0,0.0357,13,19,28
Slam,0.0,0.0,0.4643,13,19,28
Sludge Belcher,0.7692,0.1579,0.4286,13,19,28
Snipe,0.2308,0.0,0.0,13,19,28
Sorcerer's Apprentice,0.0,0.2105,0.0,13,19,28
Southsea Captain,0.0769,0.0,0.0,13,19,28
Southsea Deckhand,0.0,0.0526,0.0,13,19,28
Spectral Knight,0.0,0.0,0.0357,13,19,28
Spellbender,0.0,0.1579,0.0,13,19,28
Spellbreaker,0.0,0.1053,0.0714,13,19,28
Spiteful Smith,0.0,0.0526,0.0,13,19,28
Stalagg,0.0,0.0,0.1071,13,19,28
Stormpike Commando,0.0769,0.0,0.0,13,19,28
Stormwind Champion,0.0,0.0,0.0357,13,19,28
Sunfury Protector,0.0,0.0,0.2143,13,19,28
Sunwalker,0.0,0.0526,0.1786,13,19,28
Sylvanas Windrunner,0.4615,0.5789,0.1429,13,19,28
Tauren Warrior,0.0,0.0,0.1071,13,19,28
The Black Knight,0.6923,0.3158,0.0,13,19,28
Thrallmar Farseer,0.0,0.1053,0.0,13,19,28
Timber Wolf,0.2308,0.0,0.0,13,19,28
Tinkmaster Overspark,0.0,0.1053,0.0,13,19,28
Undertaker,0.2308,0.1579,0.0,13,19,28
Unleash the Hounds,0.6154,0.0,0.0,13,19,28
Unstable Ghoul,0.0,0.0526,0.3929,13,19,28
Vaporize,0.0,0.1053,0.0,13,19,28
Venture Co. Mercenary,0.0,0.5789,0.0,13,19,28
Violet Teacher,0.0,0.0526,0.0,13,19,28
Warsong Commander,0.0,0.0,0.1786,13,19,28
Water Elemental,0.0,0.5263,0.0,13,19,28
Webspinner,0.7692,0.0,0.0,13,19,28
Whirlwind,0.0,0.0,0.5714,13,19,28
Wild Pyromancer,0.4615,0.1053,0.0357,13,19,28
Worgen Infiltrator,0.0,0.1579,0.0357,13,19,28
Young Dragonhawk,0.0769,0.0,0.0,13,19,28
Young Priestess,0.0,0.0,0.1429,13,19,28
Youthful Brewmaster,0.0,0.0,0.0357,13,19,28
