card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Gorehowl,0.0,0.0,0.45,10,24,20
Grommash Hellscream,0.0,0.0,0.45,10,24,20
Harrison Jones,0.0,0.0,0.1,10,24,20
Harvest Golem,0.0,0.0417,0.35,10,24,20
Heroic Strike,0.0,0.0,0.25,10,24,20
Houndmaster,0.6,0.0,0.0,10,24,20
Hunter's Mark,1.0,0.0,0.0,10,24,20
Ice Barrier,0.0,0.125,0.0,10,24,20
Ice Block,0.0,0.2917,0.0,10,24,20
Ice Lance,0.0,0.1667,0.0,10,24,20
Imp Master,0.0,0.125,0.0,10,24,20
Inner Rage,0.0,0.0,0.65,10,24,20
Ironbeak Owl,0.6,0.0,0.05,10,24,20
Ironfur Grizzly,0.3,0.0417,0.0,10,24,20
Jungle Panther,0.2,0.0,0.0,10,24,20
Kel'Thuzad,0.0,0.0417,0.0,10,24,20
Kill Command,1.0,0.0,0.0,10,24,20
Knife Juggler,0.0,0.2083,0.0,10,24,20
Kor'kron Elite,0.0,0.0,0.35,10,24,20
Leeroy Jenkins,0.2,0.25,0.1,10,24,20
Leper Gnome,0.1,0.1667,0.05,10,24,20
Lightwarden,0.0,0.0833,0.0,10,24,20
Loatheb,0.0,0.0833,0.0,10,24,20
Loot Hoarder,0.0,0.1667,0.0,10,24,20
Mad Bomber,0.0,0.0,0.1,10,24,20
Mad Scientist,0.0,0.0833,0.15,10,24,20
Maexxna,0.0,0.0417,0.0,10,24,20
Mana Wraith,0.0,0.0,0.05,10,24,20
Mana Wyrm,0.0,0.7083,0.0,10,24,20
Millhouse Manastorm,0.0,0.0833,0.0,10,24,20
Mirror Entity,0.0,0.0833,0.0,10,24,20
Mirror Image,0.0,0.4583,0.0,10,24,20
Misdirection,0.1,0.0,0.0,10,24,20
Mogu'shan Warden,0.3,0.0,0.0,10,24,20
Molten Giant,0.0,0.25,0.0,10,24,20
Mortal Strike,0.0,0.0,0.15,10,24,20
Mountain Giant,0.0,0.25,0.0,10,24,20
Nat Pagle,0.0,0.0,0.25,10,24,20
Nerubian Egg,0.0,0.0417,0.0,10,24,20
Nightblade,0.0,0.125,0.1,10,24,20
Novice Engineer,0.0,0.25,0.0,10,24,20
Polymorph,0.0,0.5833,0.0,10,24,20
Priestess of Elune,0.0,0.125,0.0,10,24,20
Pyroblast,0.0,0.2917,0.0,10,24,20
Questing Adventurer,0.0,0.0417,0.0,10,24,20
Raging Worgen,0.1,0.0417,0.15,10,24,20
Ragnaros the Firelord,0.2,0.375,0.2,10,24,20
Ravenholdt Assassin,0.0,0.0833,0.05,10,24,20
Razorfen Hunter,0.0,0.0833,0.0,10,24,20
Reckless Rocketeer,0.0,0.0,0.05,10,24,20
River Crocolisk,0.3,0.0,0.0,10,24,20
Savannah Highmane,0.6,0.0,0.0,10,24,20
Scarlet Crusader,0.0,0.0417,0.0,10,24,20
Scavenging Hyena,0.6,0.0,0.0,10,24,20
Sea Giant,0.1,0.0,0.0,10,24,20
Sen'jin Shieldmasta,0.0,0.0833,0.05,10,24,20
Shattered Sun Cleric,0.0,0.125,0.1,10,24,20
Shield Block,0.0,0.0,0.6,10,24,20
Shield Slam,0.0,0.0,0.6,10,24,20
Shieldbearer,0.0,0.0417,0.1,10,24,20
Slam,0.0,0.0,0.85,10,24,20
Sludge Belcher,0.0,0.0,0.1,10,24,20
Snipe,0.6,0.0,0.0,10,24,20
Sorcerer's Apprentice,0.0,0.3333,0.0,10,24,20
Spectral Knight,0.0,0.0,0.1,10,24,20
Spellbender,0.0,0.0417,0.0,10,24,20
Spellbreaker,0.0,0.0,0.45,10,24,20
Stampeding Kodo,0.3,0.0,0.0,10,24,20
Starving Buzzard,1.0,0.0,0.0,10,24,20
Stoneskin Gargoyle,0.0,0.0417,0.0,10,24,20
Stonetusk Boar,0.2,0.0417,0.0,10,24,20
Stormwind Champion,0.0,0.0833,0.0,10,24,20
Stranglethorn Tiger,0.0,0.0,0.1,10,24,20
Sunwalker,0.0,0.2083,0.0,10,24,20
Sylvanas Windrunner,0.0,0.0,0.55,10,24,20
The Black Knight,0.0,0.2083,0.0,10,24,20
Thrallmar Farseer,0.0,0.0833,0.1,10,24,20
Timber Wolf,0.8,0.0,0.0,10,24,20
Tracking,0.3,0.0,0.0,10,24,20
Unleash the Hounds,1.0,0.0,0.0,10,24,20
Vaporize,0.0,0.0417,0.0,10,24,20
Wailing Soul,0.0,0.0417,0.0,10,24,20
War Golem,0.0,0.0,0.05,10,24,20
Warsong Commander,0.0,0.0,0.4,10,24,20
Water Elemental,0.0,0.75,0.0,10,24,20
Whirlwind,0.0,0.0,0.65,10,24,20
Wild Pyromancer,0.0,0.1667,0.3,10,24,20
Wolfrider,0.1,0.125,0.0,10,24,20
Worgen Infiltrator,0.0,0.0,0.05,10,24,20
Youthful Brewmaster,0.0,0.0417,0.0,10,24,20
Ysera,0.0,0.0417,0.3,10,24,20
Zombie Chow,0.0,0.0,0.05,10,24,20
