card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Ice Lance,0.0,0.4412,0.0,10,34,19
Imp Master,0.0,0.0,0.0526,10,34,19
Inner Rage,0.0,0.0,0.4211,10,34,19
Ironbeak Owl,0.2,0.1471,0.0,10,34,19
Jungle Panther,0.0,0.0294,0.0,10,34,19
Kel'Thuzad,0.0,0.0588,0.0,10,34,19
Kill Command,0.9,0.0,0.0,10,34,19
Kirin Tor Mage,0.0,0.2059,0.0,10,34,19
Knife Juggler,0.0,0.1471,0.0,10,34,19
Kobold Geomancer,0.0,0.0294,0.0,10,34,19
Kor'kron Elite,0.0,0.0,0.5263,10,34,19
Leeroy Jenkins,0.3,0.0,0.0,10,34,19
Leper Gnome,0.8,0.1471,0.0,10,34,19
Lightwarden,0.0,0.0294,0.0,10,34,19
Loatheb,0.4,0.1471,0.0526,10,34,19
Loot Hoarder,0.0,0.5,0.0526,10,34,19
Mad Scientist,0.8,0.3824,0.0,10,34,19
Mana Wraith,0.0,0.0588,0.0,10,34,19
Mana Wyrm,0.0,0.3529,0.0,10,34,19
Master Swordsmith,0.0,0.1471,0.0,10,34,19
Mind Control Tech,0.0,0.0,0.0526,10,34,19
Mirror Entity,0.0,0.2059,0.0,10,34,19
Mirror Image,0.0,0.3529,0.0,10,34,19
Misdirection,0.2,0.0,0.0,10,34,19
Mogu'shan Warden,0.0,0.0294,0.0,10,34,19
Molten Giant,0.0,0.3529,0.0,10,34,19
Mortal Strike,0.0,0.0,0.1579,10,34,19
Mountain Giant,0.0,0.1765,0.1053,10,34,19
Multi-Shot,0.1,0.0,0.0,10,34,19
Murloc Tidecaller,0.0,0.0294,0.0,10,34,19
Murloc Tidehunter,0.1,0.0,0.0,10,34,19
Nerub'ar Weblord,0.0,0.0,0.0526,10,34,19
Nerubian Egg,0.0,0.0588,0.1053,10,34,19
Nozdormu,0.5,0.0,0.0,10,34,19
Pint-Sized Summoner,0.0,0.0,0.1053,10,34,19
Polymorph,0.0,0.4706,0.0,10,34,19
Priestess of Elune,0.0,0.0588,0.1579,10,34,19
Pyroblast,0.0,0.5,0.0,10,34,19
Raging Worgen,0.0,0.0,0.4737,10,34,19
Ragnaros the Firelord,0.0,0.1471,0.2632,10,34,19
Rampage,0.0,0.0,0.4211,10,34,19
Reckless Rocketeer,0.0,0.1471,0.0,10,34,19
Savannah Highmane,0.8,0.0,0.0,10,34,19
Secretkeeper,0.0,0.0882,0.0,10,34,19
Sen'jin Shieldmasta,0.0,0.1471,0.3158,10,34,19
Shield Block,0.0,0.0,0.7368,10,34,19
Shield Slam,0.0,0.0,0.3158,10,34,19
Slam,0.0,0.0,0.7895,10,34,19
Sludge Belcher,0.1,0.4118,0.3684,10,34,19
Snipe,0.1,0.0,0.0,10,34,19
Sorcerer's Apprentice,0.0,0.3824,0.0,10,34,19
Southsea Deckhand,0.0,0.0294,0.0526,10,34,19
Spectral Knight,0.0,0.0,0.1053,10,34,19
Spellbreaker,0.0,0.0294,0.0526,10,34,19
Stalagg,0.1,0.0294,0.1053,10,34,19
Starving Buzzard,0.7,0.0,0.0,10,34,19
Sunfury Protector,0.0,0.2059,0.1053,10,34,19
Sylvanas Windrunner,0.5,0.2353,0.3684,10,34,19
The Black Knight,0.0,0.2059,0.1053,10,34,19
Thrallmar Farseer,0.0,0.0294,0.0526,10,34,19
Timber Wolf,0.2,0.0,0.0,10,34,19
Tinkmaster Overspark,0.1,0.1176,0.0,10,34,19
Tracking,0.4,0.0,0.0,10,34,19
Tundra Rhino,0.5,0.0,0.0,10,34,19
Twilight Drake,0.0,0.1765,0.1053,10,34,19
Undertaker,0.1,0.0,0.1053,10,34,19
Unleash the Hounds,0.8,0.0,0.0,10,34,19
Unstable Ghoul,0.0,0.0,0.4211,10,34,19
Upgrade!,0.0,0.0,0.4211,10,34,19
Vaporize,0.0,0.2059,0.0,10,34,19
Violet Teacher,0.2,0.0,0.0,10,34,19
Voodoo Doctor,0.0,0.1765,0.1053,10,34,19
War Golem,0.0,0.2059,0.0,10,34,19
Warsong Commander,0.0,0.0,0.1053,10,34,19
Water Elemental,0.0,0.3824,0.0,10,34,19
Webspinner,0.8,0.0,0.0,10,34,19
Whirlwind,0.0,0.0,0.6316,10,34,19
Wild Pyromancer,0.0,0.0,0.1053,10,34,19
Windfury Harpy,0.0,0.0,0.0526,10,34,19
Wolfrider,0.2,0.2647,0.0,10,34,19
Worgen Infiltrator,0.0,0.0588,0.0,10,34,19
Youthful Brewmaster,0.0,0.0294,0.0,10,34,19
Ysera,0.0,0.0,0.3158,10,34,19
Zombie Chow,0.0,0.0588,0.0,10,34,19
