card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Fiery War Axe,0.0,0.0,0.9412,12,18,17
Fireball,0.0,1.0,0.0,12,18,17
Flamestrike,0.0,0.3333,0.0,12,18,17
Flare,0.1667,0.0,0.0,12,18,17
Flesheating Ghoul,0.0,0.1111,0.0,12,18,17
Frost Elemental,0.25,0.0,0.0,12,18,17
Frost Nova,0.0,0.3889,0.0,12,18,17
Frostbolt,0.0,0.8889,0.0,12,18,17
Frostwolf Warlord,0.0833,0.0,0.0,12,18,17
Frothing Berserker,0.0,0.0,0.5294,12,18,17
Gadgetzan Auctioneer,0.0,0.1667,0.0,12,18,17
Gnomish Inventor,0.0,0.1667,0.0,12,18,17
Gorehowl,0.0,0.0,0.6471,12,18,17
Grommash Hellscream,0.0,0.0,0.4118,12,18,17
Gurubashi Berserker,0.25,0.0,0.0,12,18,17
Harrison Jones,0.0,0.0,0.0588,12,18,17
Harvest Golem,0.0,0.0,0.1765,12,18,17
Heroic Strike,0.0,0.0,0.2941,12,18,17
Houndmaster,0.5,0.0,0.0,12,18,17
Hunter's Mark,0.4167,0.0,0.0,12,18,17
Ice Barrier,0.0,0.1111,0.0,12,18,17
Ice Block,0.0,0.3333,0.0,12,18,17
Ice Lance,0.0,0.7222,0.0,12,18,17
Inner Rage,0.0,0.0,0.2353,12,18,17
Ironbeak Owl,0.4167,0.2222,0.0,12,18,17
Ironforge Rifleman,0.25,0.0,0.0,12,18,17
Ironfur Grizzly,0.1667,0.0,0.0,12,18,17
Kill Command,0.5833,0.0,0.0,12,18,17
King Krush,0.25,0.0,0.0,12,18,17
Knife Juggler,0.25,0.1111,0.0588,12,18,17
Kobold Geomancer,0.0,0.0556,0.0,12,18,17
Kor'kron Elite,0.0,0.0,0.4118,12,18,17
Leeroy Jenkins,0.25,0.3333,0.2353,12,18,17
Leper Gnome,0.25,0.5,0.4118,12,18,17
Lightwarden,0.0833,0.0,0.0,12,18,17
Loatheb,0.0833,0.1111,0.0,12,18,17
Loot Hoarder,0.0,0.5556,0.1765,12,18,17
Lorewalker Cho,0.0,0.0,0.1765,12,18,17
Mad Bomber,0.0,0.0,0.0588,12,18,17
Mad Scientist,0.0833,0.0,0.0,12,18,17
Mana Addict,0.0,0.0,0.0588,12,18,17
Mana Wyrm,0.0,0.5,0.0,12,18,17
Mirror Image,0.0,0.7778,0.0,12,18,17
Mortal Strike,0.0,0.0,0.3529,12,18,17
Mountain Giant,0.0,0.0556,0.0,12,18,17
Multi-Shot,0.25,0.0,0.0,12,18,17
Murloc Tidehunter,0.0,0.0,0.0588,12,18,17
Nat Pagle,0.0,0.0556,0.0,12,18,17
Nightblade,0.25,0.0,0.0,12,18,17
Novice Engineer,0.0,0.1667,0.0,12,18,17
Pint-Sized Summoner,0.0,0.0,0.0588,12,18,17
Polymorph,0.0,0.3889,0.0,12,18,17
Priestess of Elune,0.0,0.0,0.1176,12,18,17
Pyroblast,0.0,0.5,0.0,12,18,17
Questing Adventurer,0.0,0.1667,0.0588,12,18,17
Raging Worgen,0.25,0.0,0.4118,12,18,17
Ragnaros the Firelord,0.0,0.0,0.4118,12,18,17
Razorfen Hunter,0.3333,0.0,0.0588,12,18,17
Reckless Rocketeer,0.25,0.0,0.0588,12,18,17
River Crocolisk,0.3333,0.0,0.1176,12,18,17
Savannah Highmane,0.3333,0.0,0.0,12,18,17
Scarlet Crusader,0.4167,0.0,0.0,12,18,17
Scavenging Hyena,0.5833,0.0,0.0,12,18,17
Sea Giant,0.3333,0.0,0.0,12,18,17
Secretkeeper,0.0833,0.0,0.0,12,18,17
Sen'jin Shieldmasta,0.75,0.2778,0.0,12,18,17
Shattered Sun Cleric,0.25,0.0,0.0,12,18,17
Shield Block,0.0,0.0,0.6471,12,18,17
Shield Slam,0.0,0.0,0.4706,12,18,17
Shieldbearer,0.0833,0.0,0.0,12,18,17
Silverback Patriarch,0.1667,0.1111,0.0,12,18,17
Silvermoon Guardian,0.0,0.0,0.0588,12,18,17
Slam,0.0,0.0,0.5882,12,18,17
Sludge Belcher,0.0,0.4444,0.0588,12,18,17
Snake Trap,0.4167,0.0,0.0,12,18,17
Sorcerer's Apprentice,0.0,0.4444,0.0,12,18,17
Southsea Captain,0.0,0.0556,0.0,12,18,17
Spectral Knight,0.1667,0.0,0.0,12,18,17
Spiteful Smith,0.0,0.0556,0.0588,12,18,17
Stampeding Kodo,0.3333,0.0,0.0,12,18,17
Starving Buzzard,0.6667,0.0,0.0,12,18,17
Stonetusk Boar,0.25,0.0556,0.0,12,18,17
Stormpike Commando,0.25,0.0,0.0,12,18,17
Stormwind Knight,0.25,0.0,0.0,12,18,17
Stranglethorn Tiger,0.3333,0.0,0.0,12,18,17
The Black Knight,0.0,0.1667,0.1765,12,18,17
Timber Wolf,0.5,0.0,0.0,12,18,17
Tracking,0.1667,0.0,0.0,12,18,17
Tundra Rhino,0.75,0.0,0.0,12,18,17
Unleash the Hounds,1.0,0.0,0.0,12,18,17
Upgrade!,0.0,0.0,0.1765,12,18,17
Vaporize,0.0,0.1111,0.0,12,18,17
Venture Co. Mercenary,0.0,0.1111,0.0,12,18,17
Voodoo Doctor,0.0833,0.0,0.0,12,18,17
Warsong Commander,0.0,0.0,0.4118,12,18,17
Water Elemental,0.0,0.2222,0.0,12,18,17
Webspinner,0.0833,0.0,0.0,12,18,17
Whirlwind,0.0,0.0,0.6471,12,18,17
Wild Pyromancer,0.0,0.0,0.1176,12,18,17
Wolfrider,0.4167,0.2778,0.1765,12,18,17
Young Priestess,0.0,0.0,0.0588,12,18,17
Ysera,0.0,0.0556,0.0,12,18,17
Zombie Chow,0.0,0.0556,0.0,12,18,17
