card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Thrallmar Farseer,0.0,0.0682,0.0,16,44,27
Tracking,0.375,0.0,0.0,16,44,27
Tundra Rhino,0.1875,0.0,0.0,16,44,27
Twilight Drake,0.0,0.2045,0.2222,16,44,27
Undertaker,0.0,0.25,0.0,16,44,27
Unleash the Hounds,1.0,0.0,0.0,16,44,27
Unstable Ghoul,0.0,0.0,0.7407,16,44,27
Vaporize,0.0,0.4318,0.0,16,44,27
Venture Co. Mercenary,0.0,0.0227,0.0,16,44,27
Voodoo Doctor,0.0,0.2273,0.0,16,44,27
Wailing Soul,0.0625,0.0,0.0,16,44,27
Warsong Commander,0.0,0.0,0.1481,16,44,27
Water Elemental,0.0,0.5682,0.0,16,44,27
Webspinner,0.6875,0.0,0.0,16,44,27
Whirlwind,0.0,0.0,0.7037,16,44,27
Wild Pyromancer,0.0,0.0682,0.0,16,44,27
Wisp,0.0,0.0,0.037,16,44,27
Wolfrider,0.0,0.1591,0.0,16,44,27
Young Dragonhawk,0.0625,0.0,0.0,16,44,27
Young Priestess,0.25,0.0455,0.0,16,44,27
Ysera,0.0,0.0,0.1481,16,44,27
