card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Flare,0.5,0.0,0.0,12,45,33
Flesheating Ghoul,0.0833,0.2444,0.0,12,45,33
Freezing Trap,0.75,0.0,0.0,12,45,33
Frost Nova,0.0,0.4,0.0,12,45,33
Frostbolt,0.0,0.9778,0.0,12,45,33
Frostwolf Grunt,0.0,0.1556,0.0,12,45,33
Frothing Berserker,0.0,0.0,0.8182,12,45,33
Goldshire Footman,0.0833,0.0,0.0,12,45,33
Gorehowl,0.0,0.0,0.2424,12,45,33
Grimscale Oracle,0.0,0.0444,0.0,12,45,33
Grommash Hellscream,0.0,0.0,0.2424,12,45,33
Gurubashi Berserker,0.0,0.0,0.1212,12,45,33
Harrison Jones,0.0833,0.0,0.0,12,45,33
Harvest Golem,0.0,0.0444,0.2121,12,45,33
Heroic Strike,0.0,0.0,0.1515,12,45,33
Houndmaster,0.5833,0.0,0.0,12,45,33
Hunter's Mark,0.4167,0.0,0.0,12,45,33
Ice Barrier,0.0,0.6667,0.0,12,45,33
Ice Block,0.0,0.6,0.0,12,45,33
Ice Lance,0.0,0.4444,0.0,12,45,33
Imp Master,0.0,0.0444,0.0,12,45,33
Injured Blademaster,0.0,0.0444,0.0,12,45,33
Inner Rage,0.0,0.0,0.697,12,45,33
Ironbeak Owl,0.0,0.0,0.0909,12,45,33
Ironforge Rifleman,0.0,0.2444,0.0303,12,45,33
Ironfur Grizzly,0.3333,0.0444,0.0,12,45,33
Jungle Panther,0.5,0.0,0.0,12,45,33
Kill Command,1.0,0.0,0.0,12,45,33
King Krush,0.0833,0.0,0.0,12,45,33
Kirin Tor Mage,0.0,0.1556,0.0,12,45,33
Knife Juggler,0.4167,0.2,0.1818,12,45,33
Kobold Geomancer,0.0,0.0222,0.0,12,45,33
Kor'kron Elite,0.0,0.0,0.2727,12,45,33
Leeroy Jenkins,0.6667,0.0444,0.0,12,45,33
Leper Gnome,0.0833,0.2,0.1515,12,45,33
Loot Hoarder,0.0,0.3111,0.0,12,45,33
Lord of the Arena,0.0833,0.0,0.0303,12,45,33
Lorewalker Cho,0.0,0.3111,0.0,12,45,33
Mad Bomber,0.0,0.0,0.2727,12,45,33
Maexxna,0.0,0.0,0.1212,12,45,33
Mana Addict,0.0833,0.2222,0.0,12,45,33
Mana Wraith,0.1667,0.0,0.0,12,45,33
Mana Wyrm,0.0,0.4444,0.0,12,45,33
Master Swordsmith,0.0,0.0,0.0606,12,45,33
Mind Control Tech,0.0,0.0667,0.0,12,45,33
Mirror Image,0.0,0.7333,0.0,12,45,33
Misdirection,0.3333,0.0,0.0,12,45,33
Mogu'shan Warden,0.0,0.0,0.1212,12,45,33
Molten Giant,0.0,0.3111,0.0,12,45,33
Mortal Strike,0.0,0.0,0.6061,12,45,33
Mountain Giant,0.0833,0.0,0.0,12,45,33
Multi-Shot,0.5833,0.0,0.0,12,45,33
Murloc Tidecaller,0.0,0.1556,0.0606,12,45,33
Murloc Tidehunter,0.0,0.0222,0.0,12,45,33
Murloc Warleader,0.4167,0.0,0.0,12,45,33
Nerub'ar Weblord,0.0,0.0,0.0303,12,45,33
Nightblade,0.0,0.0,0.0909,12,45,33
