card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Frost Nova,0.0,0.4231,0.0,9,26,16
Frostbolt,0.0,0.9615,0.0,9,26,16
Frostwolf Grunt,0.0,0.0385,0.0,9,26,16
Frostwolf Warlord,0.0,0.1923,0.0,9,26,16
Frothing Berserker,0.0,0.0,0.4375,9,26,16
Gadgetzan Auctioneer,0.0,0.0769,0.0,9,26,16
Gladiator's Longbow,0.2222,0.0,0.0,9,26,16
Gnomish Inventor,0.1111,0.0,0.0,9,26,16
Gorehowl,0.0,0.0,0.5,9,26,16
Grommash Hellscream,0.0,0.0,0.6875,9,26,16
Gurubashi Berserker,0.0,0.1154,0.125,9,26,16
Harvest Golem,0.0,0.1923,0.25,9,26,16
Haunted Creeper,0.3333,0.0,0.0,9,26,16
Heroic Strike,0.0,0.0,0.25,9,26,16
Houndmaster,0.5556,0.0,0.0,9,26,16
Hunter's Mark,0.8889,0.0,0.0,9,26,16
Ice Barrier,0.0,0.3077,0.0,9,26,16
Ice Block,0.0,0.4231,0.0,9,26,16
Ice Lance,0.0,0.3077,0.0,9,26,16
Inner Rage,0.0,0.0,0.5,9,26,16
Ironbeak Owl,0.5556,0.0,0.125,9,26,16
Ironforge Rifleman,0.0,0.0385,0.0,9,26,16
Ironfur Grizzly,0.1111,0.0385,0.0,9,26,16
Jungle Panther,0.1111,0.0,0.0,9,26,16
Kill Command,1.0,0.0,0.0,9,26,16
Kirin Tor Mage,0.0,0.0385,0.0,9,26,16
Knife Juggler,0.0,0.0769,0.0,9,26,16
Kobold Geomancer,0.0,0.0385,0.0,9,26,16
Kor'kron Elite,0.0,0.0,0.375,9,26,16
Leeroy Jenkins,0.3333,0.0769,0.125,9,26,16
Leper Gnome,0.1111,0.1154,0.1875,9,26,16
Loatheb,0.1111,0.0385,0.0,9,26,16
Loot Hoarder,0.0,0.2308,0.0,9,26,16
Mad Bomber,0.0,0.0385,0.0,9,26,16
Mad Scientist,0.1111,0.0,0.0,9,26,16
Mana Wyrm,0.0,0.5385,0.0,9,26,16
Millhouse Manastorm,0.0,0.0769,0.0,9,26,16
Mirror Entity,0.0,0.0385,0.0,9,26,16
Mirror Image,0.0,0.5769,0.0,9,26,16
Misdirection,0.1111,0.0,0.0,9,26,16
Molten Giant,0.0,0.2692,0.0,9,26,16
Mortal Strike,0.0,0.0,0.3125,9,26,16
Mountain Giant,0.0,0.2692,0.0,9,26,16
Nightblade,0.0,0.0769,0.25,9,26,16
Novice Engineer,0.0,0.1923,0.0,9,26,16
Nozdormu,0.0,0.1538,0.0,9,26,16
Oasis Snapjaw,0.0,0.0385,0.0,9,26,16
Ogre Magi,0.0,0.0,0.0625,9,26,16
Polymorph,0.0,0.5769,0.0,9,26,16
Pyroblast,0.0,0.2308,0.0,9,26,16
Questing Adventurer,0.0,0.0769,0.0,9,26,16
Raging Worgen,0.0,0.0,0.1875,9,26,16
Ragnaros the Firelord,0.0,0.2308,0.375,9,26,16
Raid Leader,0.0,0.0,0.1875,9,26,16
Ravenholdt Assassin,0.0,0.0769,0.0,9,26,16
Razorfen Hunter,0.0,0.0,0.0625,9,26,16
River Crocolisk,0.4444,0.0,0.0,9,26,16
Savannah Highmane,0.7778,0.0,0.0,9,26,16
Scarlet Crusader,0.0,0.0,0.125,9,26,16
Scavenging Hyena,0.5556,0.0,0.0,9,26,16
Sea Giant,0.0,0.1923,0.0,9,26,16
Secretkeeper,0.0,0.0,0.0625,9,26,16
Sen'jin Shieldmasta,0.0,0.0769,0.0,9,26,16
Shade of Naxxramas,0.0,0.0385,0.0,9,26,16
Shattered Sun Cleric,0.0,0.1538,0.0,9,26,16
Shield Block,0.0,0.0,0.5625,9,26,16
Shield Slam,0.0,0.0,0.5625,9,26,16
Shieldbearer,0.0,0.0385,0.0,9,26,16
Silverback Patriarch,0.0,0.0769,0.0625,9,26,16
Slam,0.0,0.0,0.75,9,26,16
Sludge Belcher,0.0,0.4615,0.0625,9,26,16
Snipe,0.4444,0.0,0.0,9,26,16
Sorcerer's Apprentice,0.0,0.3846,0.0,9,26,16
Southsea Captain,0.0,0.0,0.0625,9,26,16
Spectral Knight,0.0,0.0,0.0625,9,26,16
Spellbender,0.0,0.1154,0.0,9,26,16
Spellbreaker,0.0,0.0,0.375,9,26,16
Spiteful Smith,0.2222,0.0385,0.25,9,26,16
Stalagg,0.1111,0.0,0.0,9,26,16
Stampeding Kodo,0.4444,0.0,0.0,9,26,16
Starving Buzzard,1.0,0.0,0.0,9,26,16
Stonetusk Boar,0.2222,0.0,0.0,9,26,16
Stormpike Commando,0.0,0.0385,0.0,9,26,16
Stormwind Knight,0.0,0.0769,0.0,9,26,16
Sunfury Protector,0.0,0.0385,0.0,9,26,16
Sunwalker,0.0,0.1538,0.0,9,26,16
Sylvanas Windrunner,0.0,0.0,0.1875,9,26,16
The Black Knight,0.0,0.2692,0.375,9,26,16
Timber Wolf,0.6667,0.0,0.0,9,26,16
Tracking,0.3333,0.0,0.0,9,26,16
Tundra Rhino,0.1111,0.0,0.0,9,26,16
Undertaker,0.0,0.0769,0.0,9,26,16
Unleash the Hounds,0.8889,0.0,0.0,9,26,16
Unstable Ghoul,0.0,0.0,0.0625,9,26,16
Upgrade!,0.0,0.0,0.1875,9,26,16
Vaporize,0.0,0.0385,0.0,9,26,16
Voodoo Doctor,0.0,0.1923,0.0,9,26,16
Warsong Commander,0.0,0.0,0.4375,9,26,16
Water Elemental,0.0,0.5385,0.0,9,26,16
Webspinner,0.3333,0.0,0.0,9,26,16
Whirlwind,0.0,0.0,0.4375,9,26,16
Wild Pyromancer,0.0,0.1538,0.1875,9,26,16
Windfury Harpy,0.0,0.0385,0.0,9,26,16
Wisp,0.0,0.0385,0.0,9,26,16
Wolfrider,0.1111,0.0385,0.125,9,26,16
Young Priestess,0.0,0.0385,0.0,9,26,16
Ysera,0.0,0.0385,0.375,9,26,16
