card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Shield Slam,0.0,0.0,0.6,8,21,20
Shieldbearer,0.0,0.0952,0.35,8,21,20
Silver Hand Knight,0.125,0.0952,0.05,8,21,20
Silvermoon Guardian,0.0,0.0,0.2,8,21,20
Slam,0.0,0.0,0.7,8,21,20
Sludge Belcher,0.125,0.3333,0.5,8,21,20
Snake Trap,0.125,0.0,0.0,8,21,20
Snipe,0.125,0.0,0.0,8,21,20
Sorcerer's Apprentice,0.0,0.2381,0.0,8,21,20
Southsea Captain,0.0,0.0,0.05,8,21,20
Spellbender,0.0,0.2381,0.0,8,21,20
Spellbreaker,0.0,0.0,0.5,8,21,20
Spiteful Smith,0.0,0.0,0.1,8,21,20
Stalagg,0.0,0.0476,0.0,8,21,20
Stampeding Kodo,0.0,0.0,0.1,8,21,20
Starving Buzzard,0.875,0.0,0.0,8,21,20
Stonetusk Boar,0.25,0.0,0.0,8,21,20
Stranglethorn Tiger,0.0,0.0476,0.15,8,21,20
Sunwalker,0.0,0.1429,0.0,8,21,20
Sylvanas Windrunner,0.0,0.0,0.4,8,21,20
The Black Knight,0.0,0.0952,0.5,8,21,20
Timber Wolf,1.0,0.0,0.0,8,21,20
Tinkmaster Overspark,0.0,0.0,0.05,8,21,20
Tracking,0.875,0.0,0.0,8,21,20
Tundra Rhino,0.375,0.0,0.0,8,21,20
Unleash the Hounds,1.0,0.0,0.0,8,21,20
Unstable Ghoul,0.0,0.1905,0.0,8,21,20
Upgrade!,0.0,0.0,0.1,8,21,20
Vaporize,0.0,0.0952,0.0,8,21,20
Venture Co. Mercenary,0.0,0.0,0.1,8,21,20
Violet Teacher,0.0,0.0952,0.0,8,21,20
Wailing Soul,0.0,0.0,0.05,8,21,20
War Golem,0.0,0.0952,0.0,8,21,20
Warsong Commander,0.0,0.0,0.4,8,21,20
Water Elemental,0.0,0.381,0.0,8,21,20
Webspinner,0.375,0.0,0.0,8,21,20
Whirlwind,0.0,0.0,0.45,8,21,20
Wild Pyromancer,0.0,0.1429,0.0,8,21,20
Wolfrider,0.5,0.1429,0.0,8,21,20
Worgen Infiltrator,0.0,0.0,0.1,8,21,20
Young Dragonhawk,0.0,0.0476,0.0,8,21,20
Ysera,0.0,0.0952,0.45,8,21,20
Zombie Chow,0.0,0.1905,0.0,8,21,20
