card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Freezing Trap,0.75,0.0,0.0,8,20,17
Frost Elemental,0.0,0.05,0.0,8,20,17
Frost Nova,0.0,0.45,0.0,8,20,17
Frostbolt,0.0,1.0,0.0,8,20,17
Frostwolf Grunt,0.0,0.0,0.0588,8,20,17
Frothing Berserker,0.0,0.0,0.4706,8,20,17
Gadgetzan Auctioneer,0.0,0.2,0.0,8,20,17
Gnomish Inventor,0.375,0.0,0.3529,8,20,17
Gorehowl,0.0,0.0,0.0588,8,20,17
Grommash Hellscream,0.0,0.0,0.4118,8,20,17
Gurubashi Berserker,0.0,0.1,0.0588,8,20,17
Harvest Golem,0.0,0.2,0.1176,8,20,17
Haunted Creeper,0.5,0.0,0.1176,8,20,17
Heroic Strike,0.0,0.0,0.1176,8,20,17
Houndmaster,0.5,0.0,0.0,8,20,17
Hungry Crab,0.0,0.15,0.0,8,20,17
Hunter's Mark,1.0,0.0,0.0,8,20,17
Ice Barrier,0.0,0.4,0.0,8,20,17
Ice Block,0.0,0.65,0.0,8,20,17
Ice Lance,0.0,0.6,0.0,8,20,17
Imp Master,0.0,0.0,0.1176,8,20,17
Injured Blademaster,0.0,0.1,0.0,8,20,17
Inner Rage,0.0,0.0,0.3529,8,20,17
Ironbeak Owl,0.375,0.05,0.0588,8,20,17
Ironforge Rifleman,0.0,0.0,0.0588,8,20,17
Ironfur Grizzly,0.125,0.0,0.0588,8,20,17
Kill Command,0.625,0.0,0.0,8,20,17
Kirin Tor Mage,0.0,0.35,0.0,8,20,17
Knife Juggler,0.125,0.25,0.0,8,20,17
Kobold Geomancer,0.0,0.1,0.0,8,20,17
Kor'kron Elite,0.0,0.0,0.4118,8,20,17
Leper Gnome,0.5,0.2,0.4118,8,20,17
Lightwarden,0.0,0.0,0.0588,8,20,17
Loatheb,0.375,0.05,0.3529,8,20,17
Loot Hoarder,0.375,0.2,0.1765,8,20,17
Lorewalker Cho,0.0,0.1,0.0,8,20,17
Mad Bomber,0.0,0.0,0.0588,8,20,17
Mad Scientist,0.75,0.6,0.0,8,20,17
Mana Wraith,0.0,0.05,0.0,8,20,17
Mana Wyrm,0.0,0.55,0.0,8,20,17
Mirror Entity,0.0,0.4,0.0,8,20,17
Mirror Image,0.0,0.55,0.0,8,20,17
Misdirection,0.125,0.0,0.0,8,20,17
Molten Giant,0.0,0.2,0.0,8,20,17
Mortal Strike,0.0,0.0,0.1176,8,20,17
Mountain Giant,0.0,0.0,0.0588,8,20,17
Multi-Shot,0.125,0.0,0.0,8,20,17
Murloc Raider,0.0,0.05,0.0,8,20,17
Murloc Tidecaller,0.0,0.05,0.0,8,20,17
Nerub'ar Weblord,0.0,0.05,0.0,8,20,17
Nerubian Egg,0.0,0.05,0.0,8,20,17
Nightblade,0.125,0.0,0.0588,8,20,17
Novice Engineer,0.125,0.05,0.0,8,20,17
Oasis Snapjaw,0.125,0.0,0.0,8,20,17
Pint-Sized Summoner,0.0,0.0,0.1176,8,20,17
Polymorph,0.0,0.65,0.0,8,20,17
Pyroblast,0.0,0.05,0.0,8,20,17
Raging Worgen,0.0,0.05,0.0588,8,20,17
Ragnaros the Firelord,0.375,0.55,0.3529,8,20,17
Razorfen Hunter,0.0,0.0,0.1765,8,20,17
Reckless Rocketeer,0.0,0.05,0.1765,8,20,17
River Crocolisk,0.125,0.0,0.1176,8,20,17
Savannah Highmane,0.75,0.0,0.0,8,20,17
Scavenging Hyena,0.125,0.0,0.0,8,20,17
Secretkeeper,0.0,0.15,0.0,8,20,17
Shade of Naxxramas,0.0,0.15,0.0588,8,20,17
Shattered Sun Cleric,0.0,0.05,0.0588,8,20,17
Shield Block,0.0,0.0,0.4118,8,20,17
Shield Slam,0.0,0.0,0.1765,8,20,17
Silvermoon Guardian,0.0,0.0,0.0588,8,20,17
Slam,0.0,0.0,0.1765,8,20,17
Sludge Belcher,0.875,0.6,0.7059,8,20,17
Snake Trap,0.375,0.0,0.0,8,20,17
Snipe,0.625,0.0,0.0,8,20,17
Sorcerer's Apprentice,0.0,0.15,0.0,8,20,17
Southsea Captain,0.0,0.05,0.0,8,20,17
Southsea Deckhand,0.0,0.0,0.0588,8,20,17
Spiteful Smith,0.125,0.2,0.0588,8,20,17
Stampeding Kodo,0.0,0.0,0.1176,8,20,17
Stonetusk Boar,0.125,0.05,0.0,8,20,17
Stormwind Champion,0.125,0.0,0.0,8,20,17
Stranglethorn Tiger,0.0,0.0,0.0588,8,20,17
Sunwalker,0.0,0.05,0.1765,8,20,17
Sylvanas Windrunner,0.375,0.3,0.5294,8,20,17
Tauren Warrior,0.0,0.0,0.0588,8,20,17
The Black Knight,0.375,0.1,0.4118,8,20,17
Thrallmar Farseer,0.0,0.05,0.0,8,20,17
Timber Wolf,0.25,0.0,0.0,8,20,17
Tundra Rhino,0.125,0.0,0.0,8,20,17
Twilight Drake,0.0,0.1,0.0,8,20,17
Undertaker,0.25,0.25,0.1176,8,20,17
Unleash the Hounds,0.25,0.0,0.0,8,20,17
Unstable Ghoul,0.0,0.0,0.6471,8,20,17
Upgrade!,0.0,0.0,0.1176,8,20,17
Venture Co. Mercenary,0.0,0.05,0.0,8,20,17
Warsong Commander,0.0,0.0,0.4118,8,20,17
Water Elemental,0.0,0.7,0.0,8,20,17
Webspinner,0.75,0.0,0.0,8,20,17
Whirlwind,0.0,0.0,0.1765,8,20,17
Wild Pyromancer,0.375,0.0,0.0,8,20,17
Windfury Harpy,0.0,0.25,0.0,8,20,17
Wolfrider,0.0,0.05,0.0,8,20,17
Ysera,0.0,0.0,0.2941,8,20,17
