card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Venture Co. Mercenary,0.0,0.0323,0.35,13,31,20
Warsong Commander,0.0,0.0,0.65,13,31,20
Water Elemental,0.0,0.4839,0.0,13,31,20
Whirlwind,0.0,0.0,0.7,13,31,20
Wild Pyromancer,0.0,0.5161,0.0,13,31,20
Windfury Harpy,0.0,0.0968,0.0,13,31,20
Wisp,0.0,0.0968,0.0,13,31,20
Wolfrider,0.6154,0.3871,0.2,13,31,20
Worgen Infiltrator,0.0,0.0323,0.0,13,31,20
Youthful Brewmaster,0.0,0.0,0.05,13,31,20
Ysera,0.2308,0.0,0.0,13,31,20
