card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Millhouse Manastorm,0.0,0.0345,0.2308,11,29,13
Mirror Entity,0.0,0.3793,0.0,11,29,13
Mirror Image,0.0,0.4483,0.0,11,29,13
Misdirection,0.2727,0.0,0.0,11,29,13
Molten Giant,0.0,0.1379,0.0,11,29,13
Mountain Giant,0.0,0.1724,0.0,11,29,13
Nat Pagle,0.2727,0.0,0.0,11,29,13
Nerubian Egg,0.0,0.069,0.3077,11,29,13
Nightblade,0.0,0.069,0.0,11,29,13
Novice Engineer,0.2727,0.0,0.0,11,29,13
Oasis Snapjaw,0.0909,0.0,0.0,11,29,13
Polymorph,0.0,0.5862,0.0,11,29,13
Priestess of Elune,0.0,0.0,0.0769,11,29,13
Pyroblast,0.0,0.2414,0.0,11,29,13
Questing Adventurer,0.0,0.0,0.0769,11,29,13
Ragnaros the Firelord,0.0,0.3448,0.4615,11,29,13
Raid Leader,0.0,0.1724,0.0,11,29,13
Ravenholdt Assassin,0.0,0.0345,0.0,11,29,13
Reckless Rocketeer,0.0,0.0,0.1538,11,29,13
River Crocolisk,0.0,0.0,0.1538,11,29,13
Savannah Highmane,0.6364,0.0,0.0,11,29,13
Scavenging Hyena,0.2727,0.0,0.0,11,29,13
Secretkeeper,0.0,0.1034,0.0,11,29,13
Sen'jin Shieldmasta,0.0,0.3793,0.0,11,29,13
Shade of Naxxramas,0.0909,0.0,0.0,11,29,13
Shield Block,0.0,0.0,0.7692,11,29,13
Shield Slam,0.0,0.0,0.7692,11,29,13
Shieldbearer,0.0,0.1724,0.0,11,29,13
Silver Hand Knight,0.0,0.0345,0.0,11,29,13
Slam,0.0,0.0,0.3846,11,29,13
Sludge Belcher,0.0909,0.7241,0.4615,11,29,13
Snake Trap,0.0909,0.0,0.0,11,29,13
Sorcerer's Apprentice,0.0,0.2069,0.0,11,29,13
Spectral Knight,0.0,0.0,0.0769,11,29,13
Spellbreaker,0.0,0.1724,0.3077,11,29,13
Stampeding Kodo,0.2727,0.1724,0.0769,11,29,13
Starving Buzzard,0.6364,0.0,0.0,11,29,13
Stoneskin Gargoyle,0.0,0.0345,0.0,11,29,13
Stonetusk Boar,0.0,0.1379,0.0,11,29,13
Stranglethorn Tiger,0.0909,0.0,0.0,11,29,13
Sunwalker,0.0,0.1724,0.0,11,29,13
Sylvanas Windrunner,0.0,0.2069,0.6154,11,29,13
The Black Knight,0.2727,0.2069,0.0,11,29,13
Thrallmar Farseer,0.0,0.0345,0.0,11,29,13
Timber Wolf,0.2727,0.0,0.0,11,29,13
Tinkmaster Overspark,0.0,0.0,0.1538,11,29,13
Tracking,0.6364,0.0,0.0,11,29,13
Undertaker,0.2727,0.069,0.0,11,29,13
Unleash the Hounds,0.6364,0.0,0.0,11,29,13
Unstable Ghoul,0.0,0.2069,0.7692,11,29,13
Vaporize,0.0,0.2759,0.0,11,29,13
Violet Teacher,0.0,0.1379,0.0,11,29,13
Voodoo Doctor,0.0909,0.1034,0.0,11,29,13
Wailing Soul,0.0,0.0345,0.0,11,29,13
War Golem,0.0,0.0345,0.0,11,29,13
Warsong Commander,0.0,0.0,0.1538,11,29,13
Water Elemental,0.0,0.5517,0.0,11,29,13
Webspinner,0.6364,0.0,0.0,11,29,13
Whirlwind,0.0,0.0,0.3846,11,29,13
Wild Pyromancer,0.3636,0.0,0.0,11,29,13
Windfury Harpy,0.2727,0.0,0.0,11,29,13
Wisp,0.0,0.069,0.0,11,29,13
Wolfrider,0.0909,0.1379,0.0,11,29,13
Young Priestess,0.0,0.0,0.1538,11,29,13
Youthful Brewmaster,0.0,0.069,0.0,11,29,13
Ysera,0.0,0.0345,0.0769,11,29,13
Zombie Chow,0.0909,0.0345,0.0,11,29,13
