card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Cruel Taskmaster,0.0,0.0,0.6061,20,42,33
Cult Master,0.0,0.0476,0.0,20,42,33
Dalaran Mage,0.15,0.1905,0.0,20,42,33
Dark Iron Dwarf,0.0,0.0,0.0606,20,42,33
Darkscale Healer,0.15,0.0,0.0,20,42,33
Deadly Shot,0.85,0.0,0.0,20,42,33
Deathlord,0.0,0.0476,0.2121,20,42,33
Defender of Argus,0.1,0.1905,0.303,20,42,33
Demolisher,0.0,0.0,0.0303,20,42,33
Dire Wolf Alpha,0.1,0.2143,0.0,20,42,33
Doomsayer,0.25,0.0,0.0909,20,42,33
Dragonling Mechanic,0.0,0.0238,0.0303,20,42,33
Dread Corsair,0.05,0.0476,0.0,20,42,33
Duplicate,0.0,0.0476,0.0,20,42,33
Eaglehorn Bow,0.35,0.0,0.0,20,42,33
Earthen Ring Farseer,0.05,0.1667,0.0303,20,42,33
Echoing Ooze,0.2,0.0714,0.0303,20,42,33
Elite Tauren Chieftain,0.0,0.0476,0.0,20,42,33
Elven Archer,0.15,0.0952,0.0,20,42,33
Emperor Cobra,0.15,0.0714,0.0,20,42,33
Execute,0.0,0.0,0.6364,20,42,33
Explosive Shot,0.15,0.0,0.0,20,42,33
Explosive Trap,0.4,0.0,0.0,20,42,33
Faceless Manipulator,0.05,0.0714,0.3333,20,42,33
Faerie Dragon,0.0,0.1429,0.0606,20,42,33
Fen Creeper,0.0,0.0238,0.0303,20,42,33
Feugen,0.1,0.0238,0.0,20,42,33
Fiery War Axe,0.0,0.0,0.9091,20,42,33
Fireball,0.0,0.9524,0.0,20,42,33
Flamestrike,0.0,0.7857,0.0,20,42,33
Flare,0.35,0.0,0.0,20,42,33
Flesheating Ghoul,0.0,0.0,0.0606,20,42,33
Freezing Trap,0.85,0.0,0.0,20,42,33
Frost Elemental,0.0,0.0952,0.0,20,42,33
Frost Nova,0.0,0.3571,0.0,20,42,33
Frostbolt,0.0,0.8333,0.0,20,42,33
Frostwolf Grunt,0.0,0.0952,0.2727,20,42,33
Frostwolf Warlord,0.0,0.119,0.0,20,42,33
Frothing Berserker,0.0,0.0,0.5455,20,42,33
Gadgetzan Auctioneer,0.1,0.119,0.2121,20,42,33
Gladiator's Longbow,0.1,0.0,0.0,20,42,33
Gnomish Inventor,0.0,0.0,0.0303,20,42,33
Goldshire Footman,0.0,0.0714,0.1515,20,42,33
Gorehowl,0.0,0.0,0.1212,20,42,33
Grimscale Oracle,0.0,0.0,0.0303,20,42,33
Grommash Hellscream,0.0,0.0,0.5758,20,42,33
Gurubashi Berserker,0.0,0.1429,0.0,20,42,33
Harrison Jones,0.0,0.0476,0.0,20,42,33
Harvest Golem,0.0,0.3095,0.0909,20,42,33
Haunted Creeper,0.1,0.0,0.2424,20,42,33
Heroic Strike,0.0,0.0,0.2121,20,42,33
Houndmaster,0.85,0.0,0.0,20,42,33
Hunter's Mark,0.5,0.0,0.0,20,42,33
Ice Barrier,0.0,0.4048,0.0,20,42,33
Ice Block,0.0,0.2619,0.0,20,42,33
Ice Lance,0.0,0.2857,0.0,20,42,33
Imp Master,0.05,0.0,0.0606,20,42,33
Injured Blademaster,0.0,0.0476,0.0,20,42,33
Inner Rage,0.0,0.0,0.4545,20,42,33
Ironbeak Owl,0.7,0.0238,0.0,20,42,33
Ironfur Grizzly,0.0,0.0952,0.2727,20,42,33
Jungle Panther,0.0,0.0,0.0303,20,42,33
Kel'Thuzad,0.1,0.0238,0.0,20,42,33
Kill Command,0.45,0.0,0.0,20,42,33
King Krush,0.25,0.0,0.0,20,42,33
Knife Juggler,0.2,0.2857,0.0,20,42,33
Kobold Geomancer,0.0,0.119,0.0,20,42,33
Kor'kron Elite,0.0,0.0,0.1212,20,42,33
Leeroy Jenkins,0.55,0.1667,0.2121,20,42,33
Leper Gnome,0.25,0.1429,0.0606,20,42,33
Lightwarden,0.0,0.0238,0.0303,20,42,33
Loatheb,0.35,0.0952,0.3333,20,42,33
Loot Hoarder,0.0,0.1429,0.0,20,42,33
Lord of the Arena,0.0,0.0476,0.2727,20,42,33
Mad Bomber,0.0,0.0,0.0909,20,42,33
Mad Scientist,0.5,0.2857,0.0,20,42,33
Maexxna,0.0,0.0476,0.0,20,42,33
Mana Addict,0.0,0.2857,0.0,20,42,33
Mana Wyrm,0.0,0.8333,0.0,20,42,33
Master Swordsmith,0.0,0.0238,0.0,20,42,33
Millhouse Manastorm,0.0,0.0238,0.1212,20,42,33
Mind Control Tech,0.0,0.0,0.0303,20,42,33
Mirror Entity,0.0,0.0238,0.0,20,42,33
Mirror Image,0.0,0.4762,0.0,20,42,33
Mogu'shan Warden,0.0,0.0952,0.2727,20,42,33
Molten Giant,0.0,0.0476,0.0,20,42,33
Mortal Strike,0.0,0.0,0.2727,20,42,33
Mountain Giant,0.05,0.1905,0.0,20,42,33
Multi-Shot,0.2,0.0,0.0,20,42,33
Murloc Raider,0.0,0.0,0.0303,20,42,33
Murloc Tidehunter,0.0,0.0,0.0303,20,42,33
Murloc Warleader,0.05,0.0,0.0606,20,42,33
Nat Pagle,0.0,0.0238,0.0,20,42,33
Nerub'ar Weblord,0.05,0.0,0.1515,20,42,33
Nightblade,0.0,0.0,0.0303,20,42,33
Novice Engineer,0.0,0.0476,0.0303,20,42,33
Nozdormu,0.0,0.0,0.0303,20,42,33
Ogre Magi,0.0,0.2143,0.0,20,42,33
Pint-Sized Summoner,0.0,0.1667,0.0303,20,42,33
Polymorph,0.0,0.6667,0.0,20,42,33
Pyroblast,0.0,0.3095,0.0,20,42,33
Raging Worgen,0.0,0.1905,0.2121,20,42,33
Ragnaros the Firelord,0.25,0.1905,0.303,20,42,33
Raid Leader,0.0,0.0238,0.0,20,42,33
Rampage,0.0,0.0,0.2121,20,42,33
Razorfen Hunter,0.05,0.0476,0.0,20,42,33
River Crocolisk,0.35,0.0,0.0,20,42,33
Savannah Highmane,0.55,0.0,0.0,20,42,33
Scarlet Crusader,0.0,0.1905,0.0909,20,42,33
Scavenging Hyena,0.5,0.0,0.0,20,42,33
Sea Giant,0.0,0.0,0.0303,20,42,33
Sen'jin Shieldmasta,0.0,0.119,0.2727,20,42,33
Shade of Naxxramas,0.0,0.0,0.0303,20,42,33
Shattered Sun Cleric,0.0,0.0952,0.0,20,42,33
Shield Block,0.0,0.0,0.8182,20,42,33
Shield Slam,0.0,0.0,0.5758,20,42,33
Shieldbearer,0.0,0.0,0.0606,20,42,33
Silverback Patriarch,0.0,0.0,0.2424,20,42,33
Silvermoon Guardian,0.0,0.0952,0.0303,20,42,33
Slam,0.0,0.0,0.3939,20,42,33
Sludge Belcher,0.25,0.2143,0.1515,20,42,33
Snake Trap,0.1,0.0,0.0,20,42,33
Sorcerer's Apprentice,0.0,0.3333,0.0,20,42,33
Southsea Deckhand,0.0,0.0,0.0909,20,42,33
Spectral Knight,0.0,0.0,0.1515,20,42,33
Spellbreaker,0.0,0.0,0.0909,20,42,33
Spiteful Smith,0.0,0.0,0.0303,20,42,33
Stalagg,0.0,0.0714,0.0,20,42,33
Stampeding Kodo,0.35,0.0,0.0,20,42,33
Starving Buzzard,1.0,0.0,0.0,20,42,33
Stoneskin Gargoyle,0.0,0.0238,0.0,20,42,33
Stonetusk Boar,0.8,0.0,0.0,20,42,33
Stormwind Knight,0.15,0.0952,0.2424,20,42,33
Stranglethorn Tiger,0.2,0.0,0.2121,20,42,33
Sunfury Protector,0.0,0.0,0.0303,20,42,33
Sunwalker,0.0,0.0952,0.2727,20,42,33
Sylvanas Windrunner,0.0,0.1905,0.1515,20,42,33
Tauren Warrior,0.0,0.2619,0.0909,20,42,33
The Black Knight,0.0,0.0476,0.1515,20,42,33
Timber Wolf,0.8,0.0,0.0,20,42,33
Tracking,0.85,0.0,0.0,20,42,33
Tundra Rhino,0.45,0.0,0.0,20,42,33
Twilight Drake,0.0,0.0,0.0606,20,42,33
Undertaker,0.1,0.0,0.2727,20,42,33
Unleash the Hounds,0.4,0.0,0.0,20,42,33
Unstable Ghoul,0.05,0.119,0.0606,20,42,33
Upgrade!,0.0,0.0,0.0303,20,42,33
Vaporize,0.0,0.4286,0.0,20,42,33
Venture Co. Mercenary,0.05,0.0,0.1212,20,42,33
Violet Teacher,0.0,0.0238,0.0303,20,42,33
Voodoo Doctor,0.05,0.0,0.0,20,42,33
Wailing Soul,0.0,0.0,0.0606,20,42,33
Warsong Commander,0.0,0.0,0.0606,20,42,33
Water Elemental,0.0,0.4286,0.0,20,42,33
Webspinner,0.1,0.0,0.0,20,42,33
Whirlwind,0.0,0.0,0.5152,20,42,33
Wild Pyromancer,0.1,0.0,0.1515,20,42,33
Windfury Harpy,0.0,0.0,0.0909,20,42,33
Wisp,0.1,0.0,0.0909,20,42,33
Wolfrider,0.0,0.0238,0.0303,20,42,33
Worgen Infiltrator,0.0,0.0952,0.0,20,42,33
Young Priestess,0.0,0.0714,0.0909,20,42,33
Ysera,0.0,0.0476,0.2121,20,42,33
Zombie Chow,0.1,0.0,0.0,20,42,33
