card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Webspinner,0.0833,0.0,0.0,12,17,22
Whirlwind,0.0,0.0,0.8636,12,17,22
Wild Pyromancer,0.0,0.1765,0.5455,12,17,22
Windfury Harpy,0.0,0.0,0.0455,12,17,22
Wolfrider,0.0,0.0,0.0455,12,17,22
Worgen Infiltrator,0.0,0.1765,0.0,12,17,22
Young Dragonhawk,0.1667,0.0,0.0,12,17,22
Young Priestess,0.0,0.0588,0.0,12,17,22
Ysera,0.0,0.1176,0.1364,12,17,22
Zombie Chow,0.0833,0.0,0.0455,12,17,22
