card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Spellbreaker,0.0,0.05,0.0,20,20,20
Stalagg,0.0,0.2,0.15,20,20,20
Stampeding Kodo,0.05,0.05,0.15,20,20,20
Starving Buzzard,0.05,0.0,0.0,20,20,20
Stonetusk Boar,0.65,0.0,0.0,20,20,20
Stranglethorn Tiger,0.0,0.0,0.1,20,20,20
Sunwalker,0.0,0.3,0.05,20,20,20
Sylvanas Windrunner,0.15,0.4,0.55,20,20,20
Tauren Warrior,0.0,0.0,0.3,20,20,20
The Black Knight,0.0,0.0,0.3,20,20,20
Thrallmar Farseer,0.0,0.1,0.0,20,20,20
Tracking,0.4,0.0,0.0,20,20,20
Tundra Rhino,0.35,0.0,0.0,20,20,20
Twilight Drake,0.0,0.25,0.2,20,20,20
Undertaker,0.0,0.35,0.0,20,20,20
Unleash the Hounds,1.0,0.0,0.0,20,20,20
Unstable Ghoul,0.0,0.0,0.7,20,20,20
Vaporize,0.0,0.55,0.0,20,20,20
Voodoo Doctor,0.0,0.3,0.0,20,20,20
Wailing Soul,0.05,0.0,0.0,20,20,20
Warsong Commander,0.0,0.0,0.15,20,20,20
Water Elemental,0.0,0.55,0.0,20,20,20
Webspinner,0.5,0.0,0.0,20,20,20
Whirlwind,0.0,0.0,0.7,20,20,20
Wolfrider,0.0,0.15,0.0,20,20,20
Young Priestess,0.25,0.1,0.0,20,20,20
Ysera,0.0,0.0,0.15,20,20,20
