card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Voodoo Doctor,0.2222,0.0385,0.1765,9,26,17
War Golem,0.0,0.0385,0.0,9,26,17
Warsong Commander,0.0,0.0,0.5294,9,26,17
Water Elemental,0.0,0.5385,0.0,9,26,17
Webspinner,0.5556,0.0,0.0,9,26,17
Whirlwind,0.0,0.0,0.5882,9,26,17
Wild Pyromancer,0.0,0.1538,0.1765,9,26,17
Windfury Harpy,0.1111,0.0,0.0,9,26,17
Wolfrider,0.1111,0.1154,0.1176,9,26,17
Young Dragonhawk,0.0,0.0769,0.0,9,26,17
Young Priestess,0.1111,0.0769,0.0,9,26,17
Youthful Brewmaster,0.0,0.0385,0.0,9,26,17
Ysera,0.0,0.1538,0.1176,9,26,17
